,TAG,Value,Time
616,B,1209,542
617,R,8278,543
618,B,550,544
619,I,5299,545
620,B,1196,546
621,R,8342,547
622,B,515,548
623,I,5289,549
624,B,1267,550
625,R,8348,551
626,B,563,551
627,I,5251,552
628,B,1171,553
629,R,8342,554
630,B,521,555
631,I,5321,556
632,B,1184,557
633,R,8294,558
634,B,499,559
635,I,5308,560
636,B,1251,561
637,R,8348,562
638,B,521,563
639,I,5254,563
640,B,1203,564
641,R,8300,565
642,B,569,566
643,I,5315,567
644,B,1155,568
645,R,8307,569
646,B,502,570
647,I,5347,571
648,B,1209,572
649,R,8336,573
650,B,598,574
651,I,5283,574
652,B,1216,575
653,R,8348,576
654,B,572,577
655,I,5321,578
656,B,1174,579
657,R,8281,580
658,B,540,581
659,I,5353,582
660,B,1248,583
661,R,8323,584
662,B,566,585
663,I,5347,586
664,B,1244,586
665,R,8332,587
666,B,560,588
667,I,5299,589
668,B,1155,590
669,R,8320,591
670,B,553,592
671,I,5344,593
672,B,1225,594
673,R,8329,595
674,B,483,596
675,I,5318,597
676,B,1180,598
677,R,8329,598
678,B,534,599
679,I,5305,600
680,B,1155,601
681,R,8278,602
682,B,521,603
683,I,5350,604
684,B,1228,605
685,R,8316,606
686,B,566,607
687,I,5321,608
688,B,1257,609
689,R,8227,610
690,B,595,610
691,I,5308,611
692,B,1132,612
693,R,8275,613
694,B,547,614
695,I,5296,615
696,B,1187,616
697,R,8227,617
698,B,508,618
699,I,5312,619
700,B,1209,620
701,R,8323,621
702,B,505,622
703,I,5283,622
704,B,1187,623
705,R,8310,624
706,B,512,625
707,I,5369,626
708,B,1225,627
709,R,8332,628
710,B,556,629
711,I,5318,630
712,B,1209,631
713,R,8307,632
714,B,576,633
715,I,5260,633
716,B,1196,634
717,R,8297,635
718,B,556,636
719,I,5321,637
720,B,1193,638
721,R,8252,639
722,B,547,640
723,I,5340,641
724,B,1209,642
725,R,8329,643
726,B,569,644
727,I,5312,644
728,B,1196,645
729,R,8332,646
730,B,601,647
731,I,5305,648
732,B,1190,649
733,R,8275,650
734,B,553,651
735,I,5299,652
736,B,1209,653
737,R,8300,654
738,B,563,655
739,I,5324,656
740,B,1225,656
741,R,8336,657
742,B,544,658
743,I,5305,659
744,B,1206,660
745,R,8294,661
746,B,544,662
747,I,5331,663
748,B,1212,664
749,R,8320,665
750,B,499,666
751,I,5340,667
752,B,1206,668
753,R,8393,668
754,B,553,669
755,I,5312,670
756,B,1190,671
757,R,8352,672
758,B,528,673
759,I,5350,674
760,B,1136,675
761,R,8364,676
762,B,534,677
763,I,5363,678
764,B,1254,679
765,R,8284,680
766,B,582,680
767,I,5337,681
768,B,1280,682
769,R,8371,683
770,B,569,684
771,I,5315,685
772,B,1219,686
773,R,8342,687
774,B,537,688
775,I,5353,689
776,B,1228,690
777,R,8377,691
778,B,518,692
779,I,5312,692
780,B,1251,693
781,R,8400,694
782,B,624,695
783,I,5267,696
784,B,1187,697
785,R,8332,698
786,B,473,699
787,I,5305,700
788,B,1212,701
789,R,8403,702
790,B,556,703
791,I,5292,703
792,B,1257,704
793,R,8380,705
794,B,588,706
795,I,5276,707
796,B,1180,708
797,R,8326,709
798,B,537,710
799,I,5312,711
800,B,1241,712
801,R,8377,713
802,B,505,714
803,I,5334,715
804,B,1292,715
805,R,8409,716
806,B,553,717
807,I,5267,718
808,B,1206,719
809,R,8352,720
810,B,553,721
811,I,5353,722
812,B,1225,723
813,R,8380,724
814,B,496,725
815,I,5340,726
816,B,1219,727
817,R,8361,727
818,B,566,728
819,I,5273,729
820,B,1171,730
821,R,8364,731
822,B,508,732
823,I,5328,733
824,B,1203,734
825,R,8396,735
826,B,486,736
827,I,5312,737
828,B,1292,738
829,R,8345,739
830,B,563,739
831,I,5286,740
832,B,1225,741
833,R,8441,742
834,B,572,743
835,I,5347,744
836,B,1203,745
837,R,8300,746
838,B,515,747
839,I,5331,748
840,B,1238,749
841,R,8377,750
842,B,550,751
843,I,5308,751
844,B,1187,752
845,R,8316,753
846,B,566,754
847,I,5328,755
848,B,1187,756
849,R,8352,757
850,B,508,758
851,I,5350,759
852,B,1209,760
853,R,8352,761
854,B,531,762
855,I,5353,762
856,B,1216,763
857,R,8435,764
858,B,508,765
859,I,5328,766
860,B,1180,767
861,R,8364,768
862,B,534,769
863,I,5308,770
864,B,1209,771
865,R,8374,772
866,B,480,773
867,I,5347,773
868,B,1228,774
869,R,8428,775
870,B,544,776
871,I,5350,777
872,B,1219,778
873,R,8352,779
874,B,547,780
875,I,5360,781
876,B,1203,782
877,R,8352,783
878,B,553,784
879,I,5347,785
880,B,1212,785
881,R,8396,786
882,B,563,787
883,I,5360,788
884,B,1235,789
885,R,8371,790
886,B,579,791
887,I,5414,792
888,B,1206,793
889,R,8288,794
890,B,524,795
891,I,5347,796
892,B,1203,797
893,R,8400,797
