,TAG,Value,Time
581,R,7942,510
582,B,524,511
583,I,4937,512
584,B,1081,513
585,R,7920,514
586,B,502,515
587,I,4960,515
588,B,1104,516
589,R,7894,517
590,B,524,518
591,I,5065,519
592,B,1152,520
593,R,7939,521
594,B,515,522
595,I,5011,523
596,B,1116,524
597,R,7910,525
598,B,547,526
599,I,4966,526
600,B,1097,527
601,R,7875,528
602,B,537,529
603,I,5036,530
604,B,1100,531
605,R,7932,532
606,B,499,533
607,I,5024,534
608,B,1164,535
609,R,7942,536
610,B,524,537
611,I,5014,538
612,B,1100,538
613,R,7904,539
614,B,473,540
615,I,5027,541
616,B,1132,542
617,R,7945,543
618,B,537,544
619,I,5004,545
620,B,1123,546
621,R,7913,547
622,B,534,548
623,I,5011,549
624,B,1142,550
625,R,7968,550
626,B,550,551
627,I,5024,552
628,B,1174,553
629,R,7926,554
630,B,537,555
631,I,5036,556
632,B,1155,557
633,R,7929,558
634,B,537,559
635,I,5040,560
636,B,1110,561
637,R,7913,562
638,B,544,562
639,I,5033,563
640,B,1120,564
641,R,7974,565
642,B,524,566
643,I,5008,567
644,B,1148,568
645,R,7939,569
646,B,502,570
647,I,4995,571
648,B,1094,572
649,R,7955,573
650,B,524,574
651,I,4998,574
652,B,1110,575
653,R,7964,576
654,B,528,577
655,I,5046,578
656,B,1104,579
657,R,7923,580
658,B,489,581
659,I,5043,582
660,B,1168,583
661,R,8000,584
662,B,528,585
663,I,5059,585
664,B,1152,586
665,R,7993,587
666,B,505,588
667,I,5020,589
668,B,1161,590
669,R,7942,591
670,B,547,592
671,I,5068,593
672,B,1161,594
673,R,7977,595
674,B,521,596
675,I,4988,596
676,B,1142,597
677,R,7958,598
678,B,553,599
679,I,5056,600
680,B,1132,601
681,R,7955,602
682,B,528,603
683,I,5065,604
684,B,1142,605
685,R,8022,606
686,B,537,607
687,I,5049,608
688,B,1171,608
689,R,8019,609
690,B,560,610
691,I,5027,611
692,B,1100,612
693,R,7974,613
694,B,528,614
695,I,5033,615
696,B,1155,616
697,R,7936,617
698,B,515,618
699,I,5068,619
700,B,1161,620
701,R,8003,620
702,B,566,621
703,I,5040,622
704,B,1136,623
705,R,7980,624
706,B,550,625
707,I,5065,626
708,B,1100,627
709,R,7968,628
710,B,534,629
711,I,5072,630
712,B,1193,631
713,R,8006,632
714,B,553,632
715,I,5036,633
716,B,1158,634
717,R,8022,635
718,B,550,636
719,I,5094,637
720,B,1120,638
721,R,8009,639
722,B,528,640
723,I,5062,641
724,B,1171,642
725,R,8006,643
726,B,611,644
727,I,5078,644
728,B,1158,645
729,R,7980,646
730,B,585,647
731,I,5043,648
732,B,1126,649
733,R,8006,650
734,B,537,651
735,I,5068,652
736,B,1120,653
737,R,8022,654
738,B,592,655
739,I,5078,655
740,B,1193,656
741,R,8025,657
742,B,556,658
743,I,5068,659
744,B,1142,660
745,R,7996,661
746,B,553,662
747,I,5062,663
748,B,1123,664
749,R,7993,665
750,B,518,666
751,I,5100,667
752,B,1155,667
753,R,8019,668
754,B,579,669
755,I,5052,670
756,B,1161,671
757,R,8022,672
758,B,598,673
759,I,5078,674
760,B,1084,675
761,R,7984,676
762,B,544,677
763,I,5011,678
764,B,1196,679
765,R,8019,679
766,B,553,680
767,I,5049,681
768,B,1145,682
769,R,7993,683
770,B,576,684
771,I,5049,685
772,B,1155,686
773,R,7945,687
774,B,556,688
775,I,5075,689
776,B,1152,690
777,R,8028,691
778,B,505,691
779,I,5075,692
780,B,1177,693
781,R,8080,694
782,B,560,695
783,I,5040,696
784,B,1139,697
785,R,7955,698
786,B,528,699
787,I,5100,700
788,B,1123,701
789,R,8006,702
790,B,499,703
791,I,5059,703
792,B,1187,704
793,R,8022,705
794,B,566,706
795,I,5065,707
796,B,1177,708
797,R,8025,709
798,B,534,710
799,I,5011,711
800,B,1148,712
801,R,7977,713
802,B,499,714
803,I,5097,714
804,B,1174,715
805,R,8073,716
806,B,579,717
807,I,5011,718
808,B,1171,719
809,R,8025,720
810,B,518,721
811,I,5078,722
812,B,1139,723
813,R,8009,724
814,B,505,725
815,I,5036,725
816,B,1177,726
817,R,7939,727
818,B,512,728
819,I,5043,729
820,B,1184,730
821,R,8048,731
822,B,524,732
823,I,5027,733
824,B,1145,734
825,R,8012,735
826,B,582,736
827,I,5052,737
828,B,1123,737
829,R,7968,738
830,B,499,739
831,I,5107,740
832,B,1164,741
833,R,8032,742
834,B,540,743
835,I,5104,744
836,B,1177,745
837,R,8009,746
838,B,492,747
839,I,5065,748
840,B,1193,749
841,R,8032,749
842,B,537,750
843,I,5107,751
844,B,1203,752
845,R,8054,753
846,B,502,754
847,I,5030,755
848,B,1187,756
849,R,8131,757
850,B,540,758
851,I,5104,759
852,B,1196,760
853,R,8124,761
854,B,483,761
855,I,5132,762
856,B,1232,763
857,R,8041,764
858,B,499,765
859,I,5052,766
860,B,1225,767
861,R,8115,768
862,B,566,769
863,I,5068,770
864,B,1136,771
865,R,8057,772
866,B,540,773
867,I,5110,773
868,B,1171,774
869,R,8048,775
870,B,531,776
871,I,5104,777
872,B,1171,778
873,R,8128,779
874,B,598,780
875,I,5040,781
876,B,1123,782
877,R,8057,783
878,B,508,784
879,I,5110,784
880,B,1132,785
881,R,8060,786
882,B,460,787
883,I,5104,788
884,B,1228,789
885,R,8176,790
886,B,531,791
887,I,5100,792
888,B,1180,793
889,R,8096,794
890,B,505,795
891,I,5116,796
892,B,1158,796
893,R,8089,797
894,B,489,798
895,I,5116,799
896,B,1209,800
897,R,8153,801
898,B,515,802
899,I,5100,803
900,B,1206,804
901,R,8044,805
902,B,553,806
903,I,5136,807
904,B,1209,808
905,R,8105,808
906,B,441,809
907,I,5142,810
908,B,1193,811
909,R,8163,812
910,B,569,813
911,I,5078,814
912,B,1177,815
913,R,8096,816
914,B,531,817
915,I,5139,818
916,B,1116,819
917,R,8192,820
918,B,496,820
919,I,5132,821
920,B,1222,822
921,R,8144,823
922,B,547,824
923,I,5158,825
924,B,1200,826
925,R,8144,827
926,B,540,828
927,I,5126,829
928,B,1174,830
929,R,8166,831
930,B,528,832
931,I,5161,832
932,B,1145,833
933,R,8108,834
934,B,499,835
935,I,5123,836
936,B,1209,837
937,R,8108,838
938,B,572,839
939,I,5123,840
940,B,1139,841
941,R,8163,842
942,B,515,843
943,I,5168,843
944,B,1139,844
945,R,8160,845
946,B,518,846
947,I,5206,847
948,B,1164,848
949,R,8118,849
950,B,480,850
951,I,5161,851
952,B,1168,852
953,R,8166,853
954,B,569,854
955,I,5174,854
956,B,1184,855
957,R,8121,856
958,B,528,857
959,I,5174,858
960,B,1180,859
961,R,8092,860
962,B,489,861
963,I,5187,862
964,B,1238,863
965,R,8144,864
966,B,531,865
967,I,5241,866
968,B,1177,866
969,R,8166,867
970,B,544,868
971,I,5174,869
972,B,1164,870
973,R,8124,871
974,B,473,872
975,I,5174,873
976,B,1180,874
977,R,8185,875
978,B,531,876
979,I,5120,877
980,B,1155,878
981,R,8137,878
982,B,528,879
983,I,5203,880
984,B,1123,881
985,R,8070,882
986,B,470,883
987,I,5174,884
988,B,1216,885
989,R,8195,886
990,B,576,887
991,I,5094,888
992,B,1212,889
993,R,8147,890
994,B,547,890
995,I,5190,891
996,B,1120,892
997,R,8115,893
998,B,544,894
999,I,5219,895
1000,B,1152,896
1001,R,8128,897
1002,B,524,898
1003,I,5161,899
1004,B,1155,900
1005,R,8156,901
1006,B,521,902
1007,I,5155,902
1008,B,1139,903
1009,R,8070,904
1010,B,480,905
1011,I,5219,906
1012,B,1174,907
1013,R,8134,908
1014,B,528,909
1015,I,5164,910
1016,B,1180,911
1017,R,8160,912
1018,B,556,913
1019,I,5196,913
1020,B,1158,914
1021,R,8195,915
1022,B,531,916
1023,I,5187,917
1024,B,1158,918
1025,R,8169,919
1026,B,528,920
1027,I,5228,921
1028,B,1203,922
1029,R,8153,923
1030,B,483,924
1031,I,5241,925
1032,B,1184,925
1033,R,8240,926
1034,B,540,927
1035,I,5212,928
1036,B,1139,929
1037,R,8169,930
1038,B,521,931
1039,I,5219,932
1040,B,1216,933
1041,R,8227,934
1042,B,492,935
1043,I,5190,936
1044,B,1168,937
1045,R,8185,937
1046,B,550,938
1047,I,5180,939
1048,B,1177,940
1049,R,8160,941
1050,B,547,942
1051,I,5203,943
1052,B,1158,944
1053,R,8192,945
1054,B,505,946
1055,I,5251,947
1056,B,1225,948
1057,R,8208,949
1058,B,524,949
1059,I,5168,950
1060,B,1187,951
1061,R,8172,952
1062,B,534,953
1063,I,5225,954
1064,B,1132,955
1065,R,8137,956
1066,B,521,957
1067,I,5270,958
1068,B,1196,959
1069,R,8224,960
1070,B,531,961
1071,I,5254,961
1072,B,1155,962
1073,R,8211,963
1074,B,569,964
1075,I,5225,965
1076,B,1148,966
1077,R,8163,967
1078,B,528,968
1079,I,5318,969
1080,B,1187,970
1081,R,8236,971
1082,B,534,972
1083,I,5244,972
1084,B,1235,973
1085,R,8265,974
1086,B,604,975
1087,I,5280,976
1088,B,1126,977
1089,R,8185,978
1090,B,502,979
1091,I,5299,980
1092,B,1196,981
1093,R,8233,982
1094,B,524,983
1095,I,5283,983
1096,B,1196,984
1097,R,8224,985
1098,B,553,986
1099,I,5267,987
1100,B,1123,988
1101,R,8243,989
1102,B,550,990
1103,I,5315,991
1104,B,1190,992
1105,R,8220,993
1106,B,566,994
1107,I,5238,995
1108,B,1187,995
1109,R,8246,996
1110,B,576,997
1111,I,5254,998
1112,B,1148,999
1113,R,8169,1000
1114,B,412,1001
1115,I,5267,1002
1116,B,1017,1003
1117,R,8332,1004
1118,B,400,1005
1119,I,5248,1006
1120,B,1056,1007
1121,R,8329,1008
1122,B,448,1009
1123,I,5308,1010
1124,B,1052,1011
1125,R,8358,1012
1126,B,377,1013
1127,I,5315,1014
1128,B,963,1015
1129,R,8246,1016
1130,B,377,1017
1131,I,5276,1018
1132,B,979,1019
1133,R,8156,1020
1134,B,310,1021
1135,I,5193,1022
1136,B,1094,1023
1137,R,8336,1024
1138,B,422,1025
1139,I,5232,1026
1140,B,1110,1027
1141,R,8355,1028
1142,B,361,1029
1143,I,5232,1030
1144,B,1014,1031
1145,R,8316,1032
1146,B,380,1033
1147,I,5273,1034
1148,B,1027,1035
1149,R,8320,1036
1150,B,400,1037
1151,I,5312,1038
1152,B,1030,1039
1153,R,8275,1040
1154,B,406,1041
1155,I,5235,1042
1156,B,1033,1043
1157,R,8246,1044
1158,B,368,1045
1159,I,5200,1046
1160,B,995,1047
1161,R,8227,1048
1162,B,384,1049
1163,I,5225,1050
1164,B,1017,1051
1165,R,8304,1052
1166,B,374,1053
1167,I,5184,1054
1168,B,1043,1055
1169,R,8323,1056
1170,B,505,1057
1171,I,5200,1058
1172,B,992,1059
1173,R,8220,1060
1174,B,371,1061
1175,I,5209,1062
1176,B,1017,1063
1177,R,8265,1064
1178,B,400,1065
1179,I,5241,1066
1180,B,1001,1067
1181,R,8243,1068
1182,B,339,1069
1183,I,5200,1070
1184,B,995,1071
1185,R,8195,1072
1186,B,409,1073
1187,I,5190,1074
1188,B,1046,1075
1189,R,8278,1076
1190,B,400,1077
1191,I,5171,1078
1192,B,1040,1079
1193,R,8297,1080
1194,B,384,1081
1195,I,5177,1082
1196,B,1056,1083
1197,R,8246,1084
1198,B,403,1085
