,TAG,Value,Time
456,B,0,793
457,R,41264,794
458,B,0,795
459,I,44912,795
460,B,0,796
461,R,41235,797
462,B,0,798
463,I,44918,799
464,B,0,800
465,R,41148,801
466,B,0,802
467,I,44841,802
468,B,0,803
469,R,41203,804
470,B,0,805
471,I,44950,806
472,B,0,807
473,R,41232,807
474,B,0,808
475,I,44870,809
476,B,0,810
477,R,41126,811
478,B,0,812
479,I,44854,813
480,B,0,814
481,R,41139,814
482,B,0,815
483,I,44953,816
484,B,0,817
485,R,41289,818
486,B,0,819
487,I,44988,819
488,B,0,820
489,R,41145,821
490,B,0,822
491,I,44934,823
492,B,0,824
493,R,41190,825
494,B,0,826
495,I,44912,826
496,B,0,827
497,R,41200,828
498,B,0,829
499,I,44966,830
500,B,0,831
501,R,41123,831
502,B,0,832
503,I,44953,833
504,B,0,834
505,R,41305,835
506,B,0,836
507,I,44905,837
508,B,0,838
509,R,41216,838
510,B,0,839
511,I,44972,840
512,B,0,841
513,R,41203,842
514,B,0,843
515,I,44886,843
516,B,0,844
517,R,41123,845
518,B,0,846
519,I,44956,847
520,B,0,848
521,R,41251,849
522,B,0,850
523,I,44870,850
524,B,0,851
525,R,41152,852
526,B,0,853
527,I,45004,854
528,B,0,855
529,R,41171,855
530,B,0,856
531,I,44963,857
532,B,0,858
533,R,41267,859
534,B,0,860
535,I,44899,861
536,B,0,862
537,R,41180,862
538,B,0,863
539,I,44972,864
540,B,0,865
541,R,41222,866
542,B,0,867
543,I,44976,867
544,B,0,868
545,R,41190,869
546,B,0,870
547,I,44870,871
548,B,0,872
549,R,41161,873
550,B,0,874
551,I,44934,874
552,B,0,875
553,R,41219,876
554,B,0,877
555,I,44966,878
556,B,0,879
557,R,41164,879
558,B,0,880
559,I,45008,881
560,B,0,882
561,R,41184,883
562,B,0,884
563,I,44963,885
564,B,0,886
565,R,41292,886
566,B,0,887
567,I,44924,888
568,B,0,889
569,R,41280,890
570,B,0,891
571,I,45011,891
572,B,0,892
573,R,41225,893
574,B,0,894
575,I,45008,895
576,B,0,896
577,R,41238,897
578,B,0,898
579,I,44905,898
580,B,0,899
581,R,41334,900
582,B,0,901
583,I,44928,902
584,B,0,903
585,R,41324,903
586,B,0,904
587,I,45014,905
588,B,0,906
589,R,41257,907
590,B,0,908
591,I,44985,909
592,B,0,910
593,R,41219,910
594,B,0,911
595,I,45004,912
596,B,0,913
597,R,41235,914
598,B,0,915
599,I,44972,915
600,B,0,916
601,R,41296,917
602,B,0,918
603,I,45014,919
604,B,0,920
605,R,41328,921
606,B,0,922
607,I,45008,922
608,B,0,923
609,R,41324,924
610,B,0,925
611,I,45040,926
612,B,0,927
613,R,41286,927
614,B,0,928
615,I,44937,929
616,B,0,930
617,R,41248,931
618,B,0,932
619,I,45008,933
620,B,0,934
621,R,41171,934
622,B,0,935
623,I,44982,936
624,B,0,937
625,R,41340,938
626,B,0,939
627,I,44982,939
628,B,0,940
629,R,41238,941
630,B,0,942
631,I,44953,943
632,B,0,944
633,R,41225,945
634,B,0,946
635,I,44950,946
636,B,0,947
637,R,41225,948
638,B,0,949
639,I,44937,950
640,B,0,951
641,R,41264,951
642,B,0,952
643,I,45065,953
644,B,0,954
645,R,41344,955
646,B,0,956
647,I,44963,957
648,B,0,958
649,R,41260,958
650,B,0,959
651,I,45036,960
652,B,0,961
653,R,41244,962
654,B,0,963
655,I,44998,963
656,B,0,964
657,R,41344,965
658,B,0,966
659,I,45062,967
660,B,0,968
661,R,41353,969
662,B,0,970
663,I,44963,970
664,B,0,971
665,R,41414,972
666,B,0,973
667,I,45065,974
668,B,0,975
669,R,41270,975
670,B,0,976
671,I,45059,977
672,B,0,978
673,R,41356,979
674,B,0,980
675,I,45027,981
676,B,0,982
677,R,41356,982
678,B,0,983
679,I,45059,984
680,B,0,985
681,R,41260,986
682,B,0,987
683,I,45056,987
684,B,0,988
685,R,41305,989
686,B,0,990
687,I,45145,991
688,B,0,992
689,R,41379,993
690,B,0,994
691,I,45033,994
692,B,0,995
693,R,41360,996
694,B,0,997
695,I,45116,998
696,B,0,999
697,R,41216,999
698,B,0,1000
699,I,45084,1001
700,B,0,1002
701,R,41376,1003
702,B,0,1004
703,I,45100,1005
704,B,0,1006
705,R,41273,1007
706,B,0,1008
707,I,45116,1009
708,B,0,1010
709,R,41324,1011
710,B,0,1012
711,I,45132,1013
712,B,0,1014
713,R,41292,1014
714,B,0,1016
715,I,45110,1016
716,B,0,1017
717,R,41260,1018
718,B,0,1019
719,I,45104,1020
720,B,0,1021
721,R,41340,1022
722,B,0,1023
723,I,45120,1024
724,B,0,1025
725,R,41430,1026
726,B,0,1027
727,I,45062,1028
728,B,0,1029
729,R,41388,1029
730,B,0,1031
731,I,45020,1031
732,B,0,1032
733,R,41436,1033
734,B,0,1034
735,I,45104,1035
736,B,0,1036
737,R,41443,1037
738,B,0,1038
739,I,45033,1039
740,B,0,1040
741,R,41424,1041
742,B,0,1042
743,I,45036,1043
744,B,0,1044
745,R,41446,1045
746,B,0,1046
747,I,45129,1046
748,B,0,1048
749,R,41456,1048
750,B,0,1049
751,I,45049,1050
752,B,0,1051
753,R,41372,1052
754,B,0,1053
755,I,45052,1054
756,B,0,1055
757,R,41404,1056
758,B,0,1057
759,I,45084,1058
760,B,0,1059
761,R,41363,1060
762,B,0,1061
763,I,45116,1062
764,B,0,1063
765,R,41430,1063
766,B,0,1065
767,I,45132,1065
768,B,0,1066
769,R,41430,1067
770,B,0,1068
771,I,45094,1069
772,B,0,1070
773,R,41347,1071
774,B,0,1072
775,I,45113,1073
776,B,0,1074
777,R,41411,1075
778,B,0,1076
779,I,45123,1077
780,B,0,1078
781,R,41360,1079
782,B,0,1080
783,I,45129,1080
784,B,0,1082
785,R,41446,1082
786,B,0,1083
787,I,45148,1084
788,B,0,1085
789,R,41360,1086
790,B,0,1087
791,I,45155,1088
792,B,0,1089
793,R,41446,1090
794,B,0,1091
795,I,45145,1092
796,B,0,1093
797,R,41440,1094
798,B,0,1095
799,I,45148,1095
800,B,0,1097
801,R,41388,1097
802,B,0,1098
803,I,45136,1099
804,B,0,1100
805,R,41465,1101
806,B,0,1102
807,I,45132,1103
808,B,0,1104
809,R,41488,1105
810,B,0,1106
811,I,45152,1107
812,B,0,1108
813,R,41468,1109
814,B,0,1110
815,I,45187,1111
816,B,0,1112
817,R,41507,1112
818,B,0,1114
819,I,45142,1114
820,B,0,1115
821,R,41491,1116
822,B,0,1117
823,I,45212,1118
824,B,0,1119
825,R,41379,1120
826,B,0,1121
827,I,45136,1122
828,B,0,1123
829,R,41475,1124
830,B,0,1125
831,I,45129,1126
832,B,0,1127
833,R,41488,1128
834,B,0,1129
835,I,45193,1129
836,B,0,1131
837,R,41388,1131
838,B,0,1132
839,I,45248,1133
840,B,0,1134
841,R,41481,1135
842,B,0,1136
843,I,45267,1137
844,B,0,1138
845,R,41510,1139
846,B,0,1140
847,I,45222,1141
848,B,0,1142
849,R,41475,1143
850,B,0,1144
851,I,45219,1145
852,B,0,1146
853,R,41520,1146
854,B,0,1148
855,I,45219,1148
856,B,0,1149
857,R,41484,1150
858,B,0,1151
859,I,45219,1152
860,B,0,1153
861,R,41536,1154
862,B,0,1155
863,I,45235,1156
864,B,0,1157
865,R,41494,1158
866,B,0,1159
867,I,45200,1160
868,B,0,1161
869,R,41440,1161
870,B,0,1163
871,I,45267,1163
872,B,0,1164
873,R,41436,1165
874,B,0,1166
875,I,45219,1167
876,B,0,1168
877,R,41446,1169
878,B,0,1170
879,I,45155,1171
880,B,0,1172
881,R,41436,1173
882,B,0,1174
883,I,45196,1175
884,B,0,1176
885,R,41452,1177
886,B,0,1178
887,I,45222,1178
888,B,0,1180
889,R,41408,1180
890,B,0,1181
891,I,45206,1182
892,B,0,1183
893,R,41417,1184
894,B,0,1185
895,I,45232,1186
896,B,0,1187
897,R,41427,1188
898,B,0,1189
899,I,45280,1190
900,B,0,1191
901,R,41417,1192
902,B,0,1193
903,I,45222,1194
904,B,0,1195
905,R,41440,1195
906,B,0,1197
907,I,45270,1197
908,B,0,1198
909,R,41427,1199
910,B,0,1200
911,I,45219,1201
912,B,0,1202
913,R,41436,1203
914,B,0,1204
915,I,45289,1205
916,B,0,1206
917,R,41388,1207
918,B,0,1208
919,I,45219,1209
920,B,0,1210
921,R,41408,1211
922,B,0,1212
923,I,45139,1212
924,B,0,1214
925,R,41436,1214
926,B,0,1215
927,I,45244,1216
928,B,0,1217
929,R,41507,1218
930,B,0,1219
931,I,45145,1220
932,B,0,1221
933,R,41417,1222
934,B,0,1223
935,I,45222,1224
936,B,0,1225
937,R,41459,1226
938,B,0,1227
939,I,45184,1227
940,B,0,1229
941,R,41356,1229
942,B,0,1230
943,I,45196,1231
944,B,0,1232
945,R,41404,1233
946,B,0,1234
947,I,45142,1235
948,B,0,1236
949,R,41401,1237
950,B,0,1238
951,I,45180,1239
952,B,0,1240
953,R,41430,1241
954,B,0,1242
955,I,45120,1243
956,B,0,1244
957,R,41468,1244
958,B,0,1246
959,I,45155,1246
960,B,0,1247
961,R,41411,1248
962,B,0,1249
963,I,45200,1250
964,B,0,1251
965,R,41449,1252
966,B,0,1253
967,I,45152,1254
968,B,0,1255
969,R,41385,1256
970,B,0,1257
971,I,45120,1258
972,B,0,1259
973,R,41360,1260
974,B,0,1261
975,I,45094,1261
976,B,0,1263
977,R,41468,1263
978,B,0,1264
979,I,45014,1265
980,B,0,1266
981,R,41449,1267
982,B,0,1268
983,I,45110,1269
984,B,0,1270
985,R,41472,1271
986,B,0,1272
987,I,45017,1273
988,B,0,1274
989,R,41443,1275
990,B,0,1276
991,I,45091,1277
992,B,0,1278
993,R,41411,1278
994,B,0,1280
995,I,45049,1280
996,B,0,1281
997,R,41468,1282
998,B,0,1283
999,I,45033,1284
1000,B,0,1285
1001,R,41449,1286
1002,B,0,1287
1003,I,45008,1288
1004,B,0,1289
1005,R,41465,1290
1006,B,0,1291
1007,I,45004,1292
1008,B,0,1293
1009,R,41427,1293
1010,B,0,1295
1011,I,45046,1295
1012,B,0,1296
1013,R,41411,1297
1014,B,0,1298
1015,I,45040,1299
1016,B,0,1300
1017,R,41408,1301
1018,B,0,1302
1019,I,45030,1303
1020,B,0,1304
1021,R,41433,1305
1022,B,0,1306
1023,I,45017,1307
1024,B,0,1308
1025,R,41436,1309
1026,B,0,1310
1027,I,45008,1310
1028,B,0,1312
1029,R,41417,1312
1030,B,0,1313
1031,I,45036,1314
1032,B,0,1315
1033,R,41321,1316
1034,B,0,1317
1035,I,45011,1318
1036,B,0,1319
1037,R,41456,1320
1038,B,0,1321
1039,I,45014,1322
1040,B,0,1323
1041,R,41356,1324
1042,B,0,1325
1043,I,45129,1326
1044,B,0,1327
1045,R,41427,1327
1046,B,0,1329
1047,I,45017,1329
1048,B,0,1330
1049,R,41321,1331
1050,B,0,1332
1051,I,45008,1333
1052,B,0,1334
1053,R,41414,1335
1054,B,0,1336
1055,I,45004,1337
1056,B,0,1338
1057,R,41372,1339
1058,B,0,1340
1059,I,44969,1341
1060,B,0,1342
1061,R,41459,1343
1062,B,0,1344
1063,I,45014,1344
1064,B,0,1346
1065,R,41376,1346
1066,B,0,1347
1067,I,45017,1348
1068,B,0,1349
1069,R,41452,1350
1070,B,0,1351
1071,I,44982,1352
1072,B,0,1353
1073,R,41372,1354
1074,B,0,1355
1075,I,45049,1356
1076,B,0,1357
1077,R,41462,1358
1078,B,0,1359
1079,I,44992,1359
1080,B,0,1361
1081,R,41347,1361
1082,B,0,1362
1083,I,45043,1363
1084,B,0,1364
1085,R,41452,1365
1086,B,0,1366
1087,I,45011,1367
1088,B,0,1368
1089,R,41369,1369
1090,B,0,1370
1091,I,45100,1371
1092,B,0,1372
1093,R,41462,1373
1094,B,0,1374
1095,I,45046,1375
1096,B,0,1376
1097,R,41488,1376
1098,B,0,1378
1099,I,45084,1378
1100,B,0,1379
1101,R,41408,1380
1102,B,0,1381
1103,I,45113,1382
1104,B,0,1383
1105,R,41420,1384
1106,B,0,1385
1107,I,45001,1386
1108,B,0,1387
1109,R,41411,1388
1110,B,0,1389
1111,I,45081,1390
1112,B,0,1391
1113,R,41392,1392
1114,B,0,1393
1115,I,45081,1393
1116,B,0,1395
1117,R,41379,1395
1118,B,0,1396
1119,I,45078,1397
1120,B,0,1398
1121,R,41417,1399
1122,B,0,1400
1123,I,45168,1401
1124,B,0,1402
1125,R,41366,1403
1126,B,0,1404
1127,I,45062,1405
1128,B,0,1406
1129,R,41388,1407
1130,B,0,1408
1131,I,45059,1409
1132,B,0,1410
1133,R,41376,1410
1134,B,0,1412
1135,I,45158,1412
1136,B,0,1413
1137,R,41392,1414
1138,B,0,1415
1139,I,45056,1416
1140,B,0,1417
1141,R,41411,1418
1142,B,0,1419
1143,I,45078,1420
1144,B,0,1421
1145,R,41395,1422
1146,B,0,1423
1147,I,45104,1424
1148,B,0,1425
1149,R,41449,1425
1150,B,0,1427
1151,I,45158,1427
1152,B,0,1428
1153,R,41456,1429
1154,B,0,1430
1155,I,45129,1431
1156,B,0,1432
1157,R,41561,1433
1158,B,0,1434
1159,I,45072,1435
1160,B,0,1436
1161,R,41488,1437
1162,B,0,1438
1163,I,45110,1439
1164,B,0,1440
1165,R,41420,1441
1166,B,0,1442
1167,I,45091,1442
1168,B,0,1444
1169,R,41507,1444
1170,B,0,1445
1171,I,45152,1446
1172,B,0,1447
1173,R,41443,1448
1174,B,0,1449
1175,I,45148,1450
1176,B,0,1451
1177,R,41449,1452
1178,B,0,1453
1179,I,45171,1454
1180,B,0,1455
1181,R,41433,1456
1182,B,0,1457
1183,I,45129,1458
1184,B,0,1459
1185,R,41449,1459
1186,B,0,1461
1187,I,45120,1461
1188,B,0,1462
1189,R,41596,1463
1190,B,0,1464
1191,I,45276,1465
1192,B,0,1466
1193,R,41500,1467
1194,B,0,1468
1195,I,45174,1469
1196,B,0,1470
1197,R,41510,1471
1198,B,0,1472
1199,I,45174,1473
1200,B,0,1474
1201,R,41475,1475
1202,B,0,1476
1203,I,45148,1476
1204,B,0,1478
1205,R,41468,1478
1206,B,0,1479
1207,I,45168,1480
1208,B,0,1481
1209,R,41513,1482
1210,B,0,1483
1211,I,45168,1484
1212,B,0,1485
1213,R,41491,1486
1214,B,0,1487
1215,I,45120,1488
1216,B,0,1489
1217,R,41526,1490
1218,B,0,1491
1219,I,45036,1491
1220,B,0,1493
1221,R,41523,1493
1222,B,0,1494
1223,I,45113,1495
1224,B,0,1496
1225,R,41440,1497
1226,B,0,1498
1227,I,45113,1499
1228,B,0,1500
1229,R,41558,1501
1230,B,0,1502
1231,I,45120,1503
1232,B,0,1504
1233,R,41452,1505
1234,B,0,1506
1235,I,45030,1507
1236,B,0,1508
1237,R,41552,1508
1238,B,0,1510
1239,I,45116,1510
1240,B,0,1511
1241,R,41564,1512
1242,B,0,1513
1243,I,45136,1514
1244,B,0,1515
1245,R,41468,1516
1246,B,0,1517
1247,I,45126,1518
1248,B,0,1519
1249,R,41520,1520
1250,B,0,1521
1251,I,45052,1522
1252,B,0,1523
1253,R,41507,1524
1254,B,0,1525
1255,I,45107,1525
1256,B,0,1527
1257,R,41408,1527
1258,B,0,1528
1259,I,45120,1529
1260,B,0,1530
1261,R,41529,1531
1262,B,0,1532
1263,I,45132,1533
1264,B,0,1534
1265,R,41529,1535
1266,B,0,1536
1267,I,45132,1537
1268,B,0,1538
1269,R,41427,1539
1270,B,0,1540
1271,I,45104,1541
1272,B,0,1542
1273,R,41500,1542
1274,B,0,1544
1275,I,45094,1544
1276,B,0,1545
1277,R,41542,1546
1278,B,0,1547
1279,I,45107,1548
1280,B,0,1549
1281,R,41545,1550
1282,B,0,1551
1283,I,45203,1552
1284,B,0,1553
1285,R,41542,1554
1286,B,0,1555
1287,I,45241,1556
1288,B,0,1557
1289,R,41411,1557
1290,B,0,1559
1291,I,45113,1559
1292,B,0,1560
1293,R,41452,1561
1294,B,0,1562
1295,I,45113,1563
1296,B,0,1564
1297,R,41526,1565
1298,B,0,1566
1299,I,45171,1567
1300,B,0,1568
1301,R,41574,1569
1302,B,0,1570
1303,I,45120,1571
1304,B,0,1572
1305,R,41532,1573
1306,B,0,1574
1307,I,45177,1574
1308,B,0,1576
1309,R,41516,1576
1310,B,0,1577
1311,I,45142,1578
1312,B,0,1579
1313,R,41510,1580
1314,B,0,1581
1315,I,45196,1582
1316,B,0,1583
1317,R,41526,1584
1318,B,0,1585
1319,I,45084,1586
1320,B,0,1587
1321,R,41427,1588
1322,B,0,1589
1323,I,45177,1590
1324,B,0,1591
1325,R,41542,1591
1326,B,0,1593
1327,I,45136,1593
1328,B,0,1594
1329,R,41571,1595
1330,B,0,1596
1331,I,45196,1597
1332,B,0,1598
1333,R,41472,1599
1334,B,0,1600
1335,I,45161,1601
1336,B,0,1602
1337,R,41516,1603
1338,B,0,1604
1339,I,45126,1605
1340,B,0,1606
1341,R,41536,1607
1342,B,0,1608
1343,I,45107,1608
1344,B,0,1610
1345,R,41500,1610
1346,B,0,1611
1347,I,45113,1612
1348,B,0,1613
1349,R,41436,1614
1350,B,0,1615
1351,I,45123,1616
1352,B,0,1617
1353,R,41478,1618
1354,B,0,1619
1355,I,45203,1620
1356,B,0,1621
1357,R,41465,1622
1358,B,0,1623
1359,I,45216,1623
1360,B,0,1625
1361,R,41465,1625
1362,B,0,1626
1363,I,45193,1627
1364,B,0,1628
1365,R,41481,1629
1366,B,0,1630
1367,I,45168,1631
1368,B,0,1632
1369,R,41510,1633
1370,B,0,1634
1371,I,45203,1635
1372,B,0,1636
1373,R,41526,1637
1374,B,0,1638
1375,I,45196,1639
1376,B,0,1640
1377,R,41465,1640
1378,B,0,1642
1379,I,45241,1642
1380,B,0,1643
1381,R,41468,1644
1382,B,0,1645
1383,I,45206,1646
1384,B,0,1647
1385,R,41558,1648
1386,B,0,1649
1387,I,45126,1650
1388,B,0,1651
1389,R,41625,1652
1390,B,0,1653
1391,I,45200,1654
1392,B,0,1655
1393,R,41564,1656
1394,B,0,1657
1395,I,45209,1657
1396,B,0,1659
1397,R,41504,1659
1398,B,0,1660
1399,I,45225,1661
1400,B,0,1662
1401,R,41523,1663
1402,B,0,1664
1403,I,45161,1665
1404,B,0,1666
1405,R,41465,1667
1406,B,0,1668
1407,I,45219,1669
1408,B,0,1670
1409,R,41507,1671
1410,B,0,1672
1411,I,45171,1673
1412,B,0,1674
1413,R,41593,1674
1414,B,0,1676
1415,I,45280,1676
1416,B,0,1677
1417,R,41491,1678
1418,B,0,1679
1419,I,45145,1680
1420,B,0,1681
1421,R,41532,1682
1422,B,0,1683
1423,I,45264,1684
1424,B,0,1685
1425,R,41536,1686
1426,B,0,1687
1427,I,45180,1688
1428,B,0,1689
1429,R,41568,1689
1430,B,0,1691
1431,I,45254,1691
1432,B,0,1692
1433,R,41500,1693
1434,B,0,1694
1435,I,45155,1695
1436,B,0,1696
1437,R,41532,1697
1438,B,0,1698
1439,I,45225,1699
1440,B,0,1700
1441,R,41504,1701
1442,B,0,1702
1443,I,45193,1703
1444,B,0,1704
1445,R,41577,1705
1446,B,0,1706
1447,I,45187,1706
1448,B,0,1708
1449,R,41619,1708
1450,B,0,1709
1451,I,45174,1710
1452,B,0,1711
1453,R,41593,1712
1454,B,0,1713
1455,I,45193,1714
1456,B,0,1715
1457,R,41568,1716
1458,B,0,1717
1459,I,45174,1718
1460,B,0,1719
1461,R,41564,1720
1462,B,0,1721
1463,I,45248,1722
1464,B,0,1723
1465,R,41584,1723
1466,B,0,1725
1467,I,45200,1725
1468,B,0,1726
1469,R,41555,1727
1470,B,0,1728
1471,I,45228,1729
1472,B,0,1730
1473,R,41603,1731
1474,B,0,1732
1475,I,45209,1733
1476,B,0,1734
1477,R,41574,1735
1478,B,0,1736
1479,I,45206,1737
1480,B,0,1738
1481,R,41596,1739
1482,B,0,1740
1483,I,45203,1740
1484,B,0,1742
1485,R,41673,1742
1486,B,0,1743
1487,I,45264,1744
1488,B,0,1745
1489,R,41596,1746
1490,B,0,1747
1491,I,45216,1748
