,TAG,Value,Time
151,I,56019,532
152,B,0,533
153,R,56310,533
154,B,0,534
155,I,55961,535
156,B,0,536
157,R,56281,537
158,B,0,538
159,I,56019,538
160,B,0,540
161,R,56297,540
162,B,0,541
163,I,56054,542
164,B,0,543
165,R,56332,544
166,B,0,545
167,I,55974,545
168,B,0,546
169,R,56272,547
170,B,0,548
171,I,56038,549
172,B,0,550
173,R,56284,550
174,B,0,551
175,I,55971,552
176,B,0,553
177,R,56355,554
178,B,0,555
179,I,56019,556
180,B,0,557
181,R,56275,557
182,B,0,558
183,I,55971,559
184,B,0,560
185,R,56339,561
186,B,0,562
187,I,55993,562
188,B,0,564
189,R,56326,564
190,B,0,565
191,I,56009,566
192,B,0,567
193,R,56352,568
194,B,0,569
195,I,56009,569
196,B,0,570
197,R,56304,571
198,B,0,572
199,I,56025,573
200,B,0,574
201,R,56304,574
202,B,0,575
203,I,56076,576
204,B,0,577
205,R,56352,578
206,B,0,579
207,I,56000,580
208,B,0,581
209,R,56307,581
210,B,0,582
211,I,56057,583
212,B,0,584
213,R,56310,585
214,B,0,586
215,I,56057,586
216,B,0,588
217,R,56332,588
218,B,0,589
219,I,56147,590
220,B,0,591
221,R,56310,592
222,B,0,593
223,I,56038,593
224,B,0,594
225,R,56355,595
226,B,0,596
227,I,56176,597
228,B,0,598
229,R,56348,598
230,B,0,599
231,I,56044,600
232,B,0,601
233,R,56377,602
234,B,0,603
235,I,56166,604
236,B,0,605
237,R,56374,605
238,B,0,606
239,I,55984,607
240,B,0,608
241,R,56361,609
242,B,0,610
243,I,56096,610
244,B,0,612
245,R,56345,612
246,B,0,613
247,I,56022,614
248,B,0,615
249,R,56304,616
250,B,0,617
251,I,56057,617
252,B,0,618
253,R,56313,619
254,B,0,620
255,I,56048,621
256,B,0,622
257,R,56387,622
258,B,0,623
259,I,56112,624
260,B,0,625
261,R,56332,626
262,B,0,627
263,I,56051,628
264,B,0,629
265,R,56339,629
266,B,0,630
267,I,56073,631
268,B,0,632
269,R,56348,633
270,B,0,634
271,I,56064,634
272,B,0,636
273,R,56275,636
274,B,0,637
275,I,56044,638
276,B,0,639
277,R,56336,640
278,B,0,641
279,I,56012,641
280,B,0,642
281,R,56374,643
282,B,0,644
283,I,56092,645
284,B,0,646
285,R,56326,646
286,B,0,647
287,I,56009,648
288,B,0,649
289,R,56316,650
290,B,0,651
291,I,56028,652
292,B,0,653
293,R,56281,653
294,B,0,654
295,I,56057,655
296,B,0,656
297,R,56355,657
298,B,0,658
299,I,55945,658
300,B,0,660
301,R,56291,660
302,B,0,661
303,I,55984,662
304,B,0,663
305,R,56288,664
306,B,0,665
307,I,56028,665
308,B,0,666
309,R,56329,667
310,B,0,668
311,I,55977,669
312,B,0,670
313,R,56288,670
314,B,0,671
315,I,56032,672
316,B,0,673
317,R,56272,674
318,B,0,675
319,I,56028,676
320,B,0,677
321,R,56355,677
322,B,0,678
323,I,55980,679
324,B,0,680
325,R,56339,681
326,B,0,682
327,I,55993,682
328,B,0,684
329,R,56339,684
330,B,0,685
331,I,56012,686
332,B,0,687
333,R,56358,688
334,B,0,689
335,I,55993,689
336,B,0,690
337,R,56262,691
338,B,0,692
339,I,56009,693
340,B,0,694
341,R,56323,694
342,B,0,695
343,I,56115,696
344,B,0,697
345,R,56240,698
346,B,0,699
347,I,55974,700
348,B,0,701
349,R,56288,701
350,B,0,702
351,I,55939,703
352,B,0,704
353,R,56294,705
354,B,0,706
355,I,55990,706
356,B,0,708
357,R,56307,708
358,B,0,709
359,I,56012,710
360,B,0,711
361,R,56275,712
362,B,0,713
363,I,56035,713
364,B,0,714
365,R,56265,715
366,B,0,716
367,I,55987,717
368,B,0,718
369,R,56310,718
370,B,0,719
371,I,56070,720
372,B,0,721
373,R,56336,722
374,B,0,723
375,I,56048,724
376,B,0,725
377,R,56326,725
378,B,0,726
379,I,55980,727
380,B,0,728
381,R,56355,729
382,B,0,730
383,I,56019,730
384,B,0,732
385,R,56316,732
386,B,0,733
387,I,55996,734
388,B,0,735
389,R,56281,736
390,B,0,737
391,I,56016,737
392,B,0,738
393,R,56355,739
394,B,0,740
395,I,56044,741
396,B,0,742
397,R,56345,742
398,B,0,743
399,I,56048,744
400,B,0,745
401,R,56300,746
402,B,0,747
403,I,56038,748
404,B,0,749
405,R,56342,749
406,B,0,750
407,I,56035,751
408,B,0,752
409,R,56355,753
410,B,0,754
411,I,56000,754
412,B,0,756
413,R,56377,756
414,B,0,757
415,I,56019,758
416,B,0,759
417,R,56336,760
418,B,0,761
419,I,56067,761
420,B,0,762
421,R,56355,763
422,B,0,764
423,I,56035,765
424,B,0,766
425,R,56291,766
426,B,0,767
427,I,56064,768
428,B,0,769
429,R,56355,770
430,B,0,771
431,I,56057,772
432,B,0,773
433,R,56313,773
434,B,0,774
435,I,56025,775
436,B,0,776
437,R,56332,777
438,B,0,778
439,I,56096,778
440,B,0,780
441,R,56310,780
442,B,0,781
443,I,56060,782
444,B,0,783
445,R,56278,784
446,B,0,785
447,I,56076,785
448,B,0,786
449,R,56297,787
450,B,0,788
451,I,56124,789
452,B,0,790
453,R,56390,790
454,B,0,791
455,I,56070,792
456,B,0,793
457,R,56358,794
458,B,0,795
459,I,56080,796
460,B,0,797
461,R,56281,797
462,B,0,798
463,I,56108,799
464,B,0,800
465,R,56377,801
466,B,0,802
467,I,56140,802
468,B,0,804
469,R,56307,804
470,B,0,805
471,I,56067,806
472,B,0,807
473,R,56470,808
474,B,0,809
475,I,56099,809
476,B,0,810
477,R,56316,811
478,B,0,812
479,I,56195,813
480,B,0,814
481,R,56371,814
482,B,0,815
483,I,56137,816
484,B,0,817
485,R,56368,818
486,B,0,819
487,I,56134,820
488,B,0,821
489,R,56400,821
490,B,0,822
491,I,56102,823
492,B,0,824
493,R,56355,825
494,B,0,826
495,I,56131,826
496,B,0,828
497,R,56422,828
498,B,0,829
499,I,56118,830
500,B,0,831
501,R,56368,832
502,B,0,833
503,I,56172,833
504,B,0,834
505,R,56364,835
506,B,0,836
507,I,56160,837
508,B,0,838
509,R,56390,838
510,B,0,839
511,I,56150,840
512,B,0,841
513,R,56342,842
514,B,0,843
515,I,56137,844
516,B,0,845
517,R,56406,845
518,B,0,846
519,I,56080,847
520,B,0,848
521,R,56387,849
522,B,0,850
523,I,56198,850
524,B,0,852
525,R,56387,852
526,B,0,853
527,I,56182,854
528,B,0,855
529,R,56396,856
530,B,0,857
531,I,56249,857
532,B,0,858
533,R,56387,859
534,B,0,860
535,I,56195,861
536,B,0,862
537,R,56371,862
538,B,0,863
539,I,56166,864
540,B,0,865
541,R,56384,866
542,B,0,867
543,I,56179,868
544,B,0,869
545,R,56377,869
546,B,0,870
547,I,56224,871
548,B,0,872
549,R,56438,873
550,B,0,874
551,I,56156,874
552,B,0,876
553,R,56390,876
554,B,0,877
555,I,56192,878
556,B,0,879
557,R,56361,880
558,B,0,881
559,I,56227,881
560,B,0,882
561,R,56451,883
562,B,0,884
563,I,56156,885
564,B,0,886
565,R,56355,886
566,B,0,887
567,I,56233,888
568,B,0,889
569,R,56384,890
570,B,0,891
571,I,56188,892
572,B,0,893
573,R,56393,893
574,B,0,894
575,I,56230,895
576,B,0,896
577,R,56393,897
578,B,0,898
579,I,56188,898
580,B,0,900
581,R,56361,900
582,B,0,901
583,I,56188,902
584,B,0,903
585,R,56480,904
586,B,0,905
587,I,56220,905
588,B,0,906
589,R,56412,907
590,B,0,908
591,I,56147,909
592,B,0,910
593,R,56403,910
594,B,0,911
595,I,56179,912
596,B,0,913
597,R,56396,914
598,B,0,915
599,I,56240,916
600,B,0,917
601,R,56425,917
602,B,0,918
603,I,56179,919
604,B,0,920
605,R,56403,921
606,B,0,922
607,I,56201,922
608,B,0,924
609,R,56368,924
610,B,0,925
611,I,56246,926
612,B,0,927
613,R,56425,928
614,B,0,929
615,I,56240,929
616,B,0,930
617,R,56374,931
618,B,0,932
619,I,56262,933
620,B,0,934
621,R,56400,934
622,B,0,935
623,I,56230,936
624,B,0,937
625,R,56444,938
626,B,0,939
627,I,56192,940
628,B,0,941
629,R,56400,941
630,B,0,942
631,I,56198,943
632,B,0,944
633,R,56502,945
634,B,0,946
635,I,56211,946
636,B,0,948
637,R,56444,948
638,B,0,949
639,I,56214,950
640,B,0,951
641,R,56451,952
642,B,0,953
643,I,56246,953
644,B,0,954
645,R,56451,955
646,B,0,956
647,I,56236,957
648,B,0,958
649,R,56464,958
650,B,0,959
651,I,56256,960
652,B,0,961
653,R,56400,962
654,B,0,963
655,I,56230,964
656,B,0,965
657,R,56480,965
658,B,0,966
659,I,56176,967
660,B,0,968
661,R,56406,969
662,B,0,970
663,I,56278,970
664,B,0,972
665,R,56460,972
666,B,0,973
667,I,56268,974
668,B,0,975
669,R,56435,976
670,B,0,977
671,I,56243,977
672,B,0,978
673,R,56438,979
674,B,0,980
675,I,56307,981
676,B,0,982
677,R,56483,982
678,B,0,983
679,I,56288,984
680,B,0,985
681,R,56454,986
682,B,0,987
683,I,56278,988
684,B,0,989
685,R,56432,989
686,B,0,990
687,I,56310,991
688,B,0,992
689,R,56464,993
690,B,0,994
691,I,56265,994
692,B,0,996
693,R,56435,996
694,B,0,997
695,I,56307,998
696,B,0,999
697,R,56448,1000
698,B,0,1001
699,I,56310,1001
700,B,0,1003
701,R,56502,1003
702,B,0,1004
703,I,56316,1005
704,B,0,1006
705,R,56441,1007
706,B,0,1008
707,I,56316,1009
708,B,0,1010
709,R,56438,1011
710,B,0,1012
711,I,56352,1013
712,B,0,1014
713,R,56425,1015
714,B,0,1016
715,I,56323,1017
716,B,0,1018
717,R,56432,1018
718,B,0,1020
719,I,56339,1020
720,B,0,1021
721,R,56457,1022
722,B,0,1023
723,I,56358,1024
724,B,0,1025
725,R,56473,1026
726,B,0,1027
727,I,56294,1028
728,B,0,1029
729,R,56492,1030
730,B,0,1031
731,I,56323,1032
732,B,0,1033
733,R,56457,1034
734,B,0,1035
735,I,56329,1035
736,B,0,1037
737,R,56486,1037
738,B,0,1038
739,I,56323,1039
740,B,0,1040
741,R,56483,1041
742,B,0,1042
743,I,56348,1043
744,B,0,1044
745,R,56499,1045
746,B,0,1046
747,I,56288,1047
748,B,0,1048
749,R,56438,1049
750,B,0,1050
751,I,56326,1051
752,B,0,1052
753,R,56406,1052
754,B,0,1054
755,I,56294,1054
756,B,0,1055
757,R,56368,1056
758,B,0,1057
759,I,56278,1058
760,B,0,1059
761,R,56412,1060
762,B,0,1061
763,I,56262,1062
764,B,0,1063
765,R,56419,1064
766,B,0,1065
767,I,56233,1066
768,B,0,1067
769,R,56316,1067
770,B,0,1069
771,I,56160,1069
772,B,0,1071
773,R,56400,1071
774,B,0,1072
775,I,56198,1073
776,B,0,1074
777,R,56361,1075
778,B,0,1076
779,I,56169,1077
780,B,0,1078
781,R,56377,1079
782,B,0,1080
783,I,56140,1081
784,B,0,1082
785,R,56329,1083
786,B,0,1084
787,I,56163,1084
788,B,0,1086
789,R,56326,1086
790,B,0,1087
791,I,56070,1088
792,B,0,1089
793,R,56278,1090
794,B,0,1091
795,I,56051,1092
796,B,0,1093
797,R,56275,1094
798,B,0,1095
799,I,56000,1096
800,B,0,1097
801,R,56252,1098
802,B,0,1099
803,I,55971,1100
804,B,0,1101
805,R,56182,1101
806,B,0,1103
807,I,56009,1103
808,B,0,1104
809,R,56201,1105
810,B,0,1106
811,I,55990,1107
812,B,0,1108
813,R,56192,1109
814,B,0,1110
815,I,55907,1111
816,B,0,1112
817,R,56256,1113
818,B,0,1114
819,I,55929,1115
820,B,0,1116
821,R,56214,1117
822,B,0,1118
823,I,55936,1118
824,B,0,1120
825,R,56230,1120
826,B,0,1121
827,I,55932,1122
828,B,0,1123
829,R,56169,1124
830,B,0,1125
831,I,55904,1126
832,B,0,1127
833,R,56156,1128
834,B,0,1129
835,I,55878,1130
836,B,0,1131
837,R,56204,1132
838,B,0,1133
839,I,55872,1133
840,B,0,1135
841,R,56192,1135
842,B,0,1136
843,I,55849,1137
844,B,0,1138
845,R,56198,1139
846,B,0,1140
847,I,55875,1141
848,B,0,1142
849,R,56140,1143
850,B,0,1144
851,I,55929,1145
852,B,0,1146
853,R,56179,1147
854,B,0,1148
855,I,55817,1149
856,B,0,1150
857,R,56201,1150
858,B,0,1152
859,I,55830,1152
860,B,0,1153
861,R,56224,1154
862,B,0,1155
863,I,55833,1156
864,B,0,1157
865,R,56195,1158
866,B,0,1159
867,I,55907,1160
868,B,0,1161
869,R,56147,1162
870,B,0,1163
871,I,55884,1164
872,B,0,1165
873,R,56201,1166
874,B,0,1167
875,I,55878,1167
876,B,0,1169
877,R,56156,1169
878,B,0,1170
879,I,55897,1171
880,B,0,1172
881,R,56240,1173
882,B,0,1174
883,I,55862,1175
884,B,0,1176
885,R,56153,1177
886,B,0,1178
887,I,55849,1179
888,B,0,1180
889,R,56201,1181
890,B,0,1182
891,I,55836,1183
892,B,0,1184
893,R,56160,1184
894,B,0,1186
895,I,55920,1186
896,B,0,1187
897,R,56220,1188
898,B,0,1189
899,I,55840,1190
900,B,0,1191
901,R,56166,1192
902,B,0,1193
903,I,55939,1194
904,B,0,1195
905,R,56227,1196
906,B,0,1197
907,I,55904,1198
908,B,0,1199
909,R,56169,1199
910,B,0,1201
911,I,55916,1201
912,B,0,1203
913,R,56188,1203
914,B,0,1204
915,I,55891,1205
916,B,0,1206
917,R,56147,1207
918,B,0,1208
919,I,55881,1209
920,B,0,1210
921,R,56182,1211
922,B,0,1212
923,I,55913,1213
924,B,0,1214
925,R,56211,1215
926,B,0,1216
927,I,55884,1216
928,B,0,1218
929,R,56179,1218
930,B,0,1219
931,I,55792,1220
932,B,0,1221
933,R,56179,1222
934,B,0,1223
935,I,55872,1224
936,B,0,1225
937,R,56208,1226
938,B,0,1227
939,I,55904,1228
940,B,0,1229
941,R,56182,1230
942,B,0,1231
943,I,55884,1232
944,B,0,1233
945,R,56217,1233
946,B,0,1235
947,I,55900,1235
948,B,0,1236
949,R,56204,1237
950,B,0,1238
951,I,55881,1239
952,B,0,1240
953,R,56153,1241
954,B,0,1242
955,I,55920,1243
956,B,0,1244
957,R,56188,1245
958,B,0,1246
959,I,55878,1247
960,B,0,1248
961,R,56169,1249
962,B,0,1250
963,I,55888,1250
964,B,0,1252
965,R,56172,1252
966,B,0,1253
967,I,55862,1254
968,B,0,1255
969,R,56275,1256
970,B,0,1257
971,I,55859,1258
972,B,0,1259
973,R,56121,1260
974,B,0,1261
975,I,55888,1262
976,B,0,1263
977,R,56163,1264
978,B,0,1265
979,I,55846,1265
980,B,0,1267
981,R,56188,1267
982,B,0,1268
983,I,55849,1269
984,B,0,1270
985,R,56153,1271
986,B,0,1272
987,I,55897,1273
988,B,0,1274
989,R,56195,1275
990,B,0,1276
991,I,55900,1277
992,B,0,1278
993,R,56227,1279
994,B,0,1280
995,I,55884,1281
996,B,0,1282
997,R,56192,1282
998,B,0,1284
999,I,55865,1284
1000,B,0,1285
1001,R,56153,1286
1002,B,0,1287
1003,I,55868,1288
1004,B,0,1289
1005,R,56140,1290
1006,B,0,1291
1007,I,55849,1292
1008,B,0,1293
1009,R,56153,1294
1010,B,0,1295
1011,I,55804,1296
1012,B,0,1297
1013,R,56153,1298
1014,B,0,1299
1015,I,55897,1299
1016,B,0,1301
1017,R,56172,1301
1018,B,0,1302
1019,I,55872,1303
1020,B,0,1304
1021,R,56185,1305
1022,B,0,1306
1023,I,55843,1307
1024,B,0,1308
1025,R,56150,1309
1026,B,0,1310
1027,I,55772,1311
1028,B,0,1312
1029,R,56144,1313
1030,B,0,1314
1031,I,55772,1315
1032,B,0,1316
1033,R,56153,1316
1034,B,0,1318
1035,I,55862,1318
1036,B,0,1319
1037,R,56182,1320
1038,B,0,1321
1039,I,55856,1322
1040,B,0,1323
1041,R,56163,1324
1042,B,0,1325
1043,I,55817,1326
1044,B,0,1327
1045,R,56134,1328
1046,B,0,1329
1047,I,55814,1330
1048,B,0,1331
1049,R,56144,1331
1050,B,0,1333
1051,I,55747,1333
1052,B,0,1335
1053,R,56147,1335
1054,B,0,1336
1055,I,55836,1337
1056,B,0,1338
1057,R,56188,1339
1058,B,0,1340
1059,I,55824,1341
1060,B,0,1342
1061,R,56102,1343
1062,B,0,1344
1063,I,55808,1345
1064,B,0,1346
1065,R,56156,1347
1066,B,0,1348
1067,I,55772,1348
1068,B,0,1350
1069,R,56096,1350
1070,B,0,1351
1071,I,55820,1352
1072,B,0,1353
1073,R,56176,1354
1074,B,0,1355
1075,I,55756,1356
1076,B,0,1357
1077,R,56121,1358
1078,B,0,1359
1079,I,55795,1360
1080,B,0,1361
1081,R,56124,1362
1082,B,0,1363
1083,I,55808,1364
1084,B,0,1365
1085,R,56089,1365
1086,B,0,1367
1087,I,55824,1367
1088,B,0,1368
1089,R,56099,1369
1090,B,0,1370
1091,I,55859,1371
1092,B,0,1372
1093,R,56083,1373
1094,B,0,1374
1095,I,55801,1375
1096,B,0,1376
1097,R,56118,1377
1098,B,0,1378
1099,I,55782,1379
1100,B,0,1380
1101,R,56128,1381
1102,B,0,1382
1103,I,55804,1382
1104,B,0,1384
1105,R,56115,1384
1106,B,0,1385
1107,I,55753,1386
1108,B,0,1387
1109,R,56134,1388
1110,B,0,1389
1111,I,55760,1390
1112,B,0,1391
1113,R,56137,1392
1114,B,0,1393
1115,I,55728,1394
1116,B,0,1395
1117,R,56150,1396
1118,B,0,1397
1119,I,55792,1397
1120,B,0,1399
1121,R,56131,1399
1122,B,0,1400
1123,I,55846,1401
1124,B,0,1402
1125,R,56137,1403
1126,B,0,1404
1127,I,55798,1405
1128,B,0,1406
1129,R,56124,1407
1130,B,0,1408
1131,I,55827,1409
1132,B,0,1410
1133,R,56124,1411
1134,B,0,1412
1135,I,55795,1413
1136,B,0,1414
1137,R,56128,1414
1138,B,0,1416
1139,I,55900,1416
1140,B,0,1417
1141,R,56176,1418
1142,B,0,1419
1143,I,55808,1420
1144,B,0,1421
1145,R,56150,1422
1146,B,0,1423
1147,I,55840,1424
1148,B,0,1425
1149,R,56147,1426
1150,B,0,1427
1151,I,55824,1428
1152,B,0,1429
1153,R,56179,1430
1154,B,0,1431
1155,I,55824,1431
1156,B,0,1433
1157,R,56137,1433
1158,B,0,1434
1159,I,55814,1435
1160,B,0,1436
1161,R,56169,1437
1162,B,0,1438
1163,I,55798,1439
1164,B,0,1440
1165,R,56169,1441
1166,B,0,1442
1167,I,55900,1443
1168,B,0,1444
1169,R,56220,1445
1170,B,0,1446
1171,I,55833,1447
1172,B,0,1448
1173,R,56140,1448
1174,B,0,1450
1175,I,55881,1450
1176,B,0,1451
1177,R,56150,1452
1178,B,0,1453
1179,I,55856,1454
1180,B,0,1455
1181,R,56124,1456
1182,B,0,1457
1183,I,55888,1458
1184,B,0,1459
1185,R,56140,1460
1186,B,0,1461
1187,I,55827,1462
1188,B,0,1463
1189,R,56160,1463
1190,B,0,1465
1191,I,55881,1465
1192,B,0,1467
1193,R,56195,1467
1194,B,0,1468
1195,I,55849,1469
1196,B,0,1470
1197,R,56188,1471
1198,B,0,1472
1199,I,55891,1473
1200,B,0,1474
1201,R,56169,1475
1202,B,0,1476
1203,I,55865,1477
1204,B,0,1478
1205,R,56176,1479
1206,B,0,1480
1207,I,55865,1480
1208,B,0,1482
1209,R,56131,1482
1210,B,0,1483
1211,I,55904,1484
1212,B,0,1485
1213,R,56275,1486
1214,B,0,1487
1215,I,55900,1488
1216,B,0,1489
1217,R,56294,1490
1218,B,0,1491
1219,I,55894,1492
1220,B,0,1493
1221,R,56179,1494
1222,B,0,1495
1223,I,55900,1496
1224,B,0,1497
1225,R,56201,1497
1226,B,0,1499
1227,I,55888,1499
1228,B,0,1500
1229,R,56198,1501
1230,B,0,1502
1231,I,55923,1503
1232,B,0,1504
1233,R,56220,1505
1234,B,0,1506
1235,I,55920,1507
1236,B,0,1508
1237,R,56176,1509
1238,B,0,1510
1239,I,55888,1511
1240,B,0,1512
1241,R,56201,1513
1242,B,0,1514
1243,I,55875,1514
1244,B,0,1516
1245,R,56224,1516
1246,B,0,1517
1247,I,55894,1518
1248,B,0,1519
1249,R,56211,1520
1250,B,0,1521
1251,I,55942,1522
1252,B,0,1523
1253,R,56291,1524
1254,B,0,1525
1255,I,55952,1526
1256,B,0,1527
1257,R,56224,1528
1258,B,0,1529
1259,I,55942,1529
1260,B,0,1531
1261,R,56188,1531
1262,B,0,1532
1263,I,55865,1533
1264,B,0,1534
1265,R,56204,1535
1266,B,0,1536
1267,I,55952,1537
1268,B,0,1538
1269,R,56160,1539
1270,B,0,1540
1271,I,55897,1541
1272,B,0,1542
1273,R,56323,1543
1274,B,0,1544
1275,I,55884,1545
1276,B,0,1546
1277,R,56195,1546
1278,B,0,1548
1279,I,55904,1548
1280,B,0,1549
1281,R,56182,1550
1282,B,0,1551
1283,I,55952,1552
1284,B,0,1553
1285,R,56185,1554
1286,B,0,1555
1287,I,55961,1556
1288,B,0,1557
1289,R,56208,1558
1290,B,0,1559
1291,I,55939,1560
1292,B,0,1561
1293,R,56224,1562
1294,B,0,1563
1295,I,55987,1563
1296,B,0,1565
1297,R,56230,1565
1298,B,0,1566
1299,I,55945,1567
1300,B,0,1568
1301,R,56224,1569
1302,B,0,1570
1303,I,55958,1571
1304,B,0,1572
1305,R,56208,1573
1306,B,0,1574
1307,I,55964,1575
1308,B,0,1576
1309,R,56227,1577
1310,B,0,1578
1311,I,56009,1579
1312,B,0,1580
1313,R,56265,1580
1314,B,0,1582
1315,I,56041,1582
1316,B,0,1583
1317,R,56284,1584
1318,B,0,1585
1319,I,55932,1586
1320,B,0,1587
1321,R,56259,1588
1322,B,0,1589
1323,I,56000,1590
1324,B,0,1591
1325,R,56262,1592
1326,B,0,1593
1327,I,55952,1594
1328,B,0,1595
1329,R,56265,1595
1330,B,0,1597
1331,I,55932,1597
1332,B,0,1599
1333,R,56272,1599
1334,B,0,1600
1335,I,56009,1601
1336,B,0,1602
1337,R,56272,1603
1338,B,0,1604
1339,I,55977,1605
1340,B,0,1606
1341,R,56227,1607
1342,B,0,1608
1343,I,55990,1609
1344,B,0,1610
1345,R,56240,1611
1346,B,0,1612
1347,I,56000,1612
1348,B,0,1614
1349,R,56300,1614
1350,B,0,1615
1351,I,55974,1616
1352,B,0,1617
1353,R,56268,1618
1354,B,0,1619
1355,I,55974,1620
1356,B,0,1621
1357,R,56288,1622
1358,B,0,1623
1359,I,56000,1624
1360,B,0,1625
1361,R,56275,1626
1362,B,0,1627
1363,I,56019,1628
1364,B,0,1629
1365,R,56313,1629
1366,B,0,1631
1367,I,55996,1631
1368,B,0,1632
1369,R,56307,1633
1370,B,0,1634
1371,I,56041,1635
1372,B,0,1636
1373,R,56332,1637
1374,B,0,1638
1375,I,56041,1639
1376,B,0,1640
1377,R,56236,1641
1378,B,0,1642
1379,I,56038,1643
1380,B,0,1644
1381,R,56307,1645
1382,B,0,1646
1383,I,56038,1646
1384,B,0,1648
1385,R,56259,1648
1386,B,0,1649
1387,I,56076,1650
1388,B,0,1651
1389,R,56304,1652
1390,B,0,1653
1391,I,56086,1654
1392,B,0,1655
1393,R,56294,1656
1394,B,0,1657
1395,I,56092,1658
1396,B,0,1659
1397,R,56272,1660
1398,B,0,1661
1399,I,56086,1661
1400,B,0,1663
1401,R,56355,1663
1402,B,0,1664
1403,I,56048,1665
1404,B,0,1666
1405,R,56329,1667
1406,B,0,1668
1407,I,56044,1669
1408,B,0,1670
1409,R,56371,1671
1410,B,0,1672
1411,I,56112,1673
1412,B,0,1674
1413,R,56384,1675
1414,B,0,1676
1415,I,56169,1677
1416,B,0,1678
1417,R,56380,1678
1418,B,0,1680
1419,I,56076,1680
1420,B,0,1681
1421,R,56348,1682
1422,B,0,1683
1423,I,56112,1684
1424,B,0,1685
1425,R,56374,1686
1426,B,0,1687
1427,I,56112,1688
1428,B,0,1689
1429,R,56288,1690
1430,B,0,1691
1431,I,56112,1692
1432,B,0,1693
1433,R,56294,1694
1434,B,0,1695
1435,I,56108,1695
1436,B,0,1697
1437,R,56326,1697
1438,B,0,1698
1439,I,56227,1699
1440,B,0,1700
1441,R,56371,1701
1442,B,0,1702
1443,I,56092,1703
1444,B,0,1704
1445,R,56278,1705
1446,B,0,1706
1447,I,56102,1707
1448,B,0,1708
1449,R,56284,1709
1450,B,0,1710
1451,I,56064,1711
1452,B,0,1712
1453,R,56291,1712
1454,B,0,1714
1455,I,56051,1714
1456,B,0,1715
1457,R,56272,1716
1458,B,0,1717
1459,I,55977,1718
1460,B,0,1719
1461,R,56284,1720
1462,B,0,1721
1463,I,55952,1722
1464,B,0,1723
1465,R,56243,1724
1466,B,0,1725
1467,I,56009,1726
1468,B,0,1727
1469,R,56300,1727
1470,B,0,1729
1471,I,55961,1729
1472,B,0,1731
1473,R,56208,1731
1474,B,0,1732
1475,I,55939,1733
1476,B,0,1734
1477,R,56195,1735
1478,B,0,1736
1479,I,55942,1737
1480,B,0,1738
1481,R,56172,1739
1482,B,0,1740
1483,I,55942,1741
1484,B,0,1742
1485,R,56224,1743
1486,B,0,1744
1487,I,55888,1744
1488,B,0,1746
1489,R,56204,1746
1490,B,0,1747
1491,I,55833,1748
