,TAG,Value,Time
971,I,54880,1258
972,B,0,1259
973,R,55702,1260
974,B,0,1261
975,I,54793,1261
976,B,0,1263
977,R,55744,1263
978,B,0,1264
979,I,54822,1265
980,B,0,1266
981,R,55724,1267
982,B,0,1268
983,I,54803,1269
984,B,0,1270
985,R,55779,1271
986,B,0,1272
987,I,54860,1273
988,B,0,1274
989,R,55760,1275
990,B,0,1276
991,I,54828,1277
992,B,0,1278
993,R,55817,1278
994,B,0,1280
995,I,54883,1280
996,B,0,1281
997,R,55696,1282
998,B,0,1283
999,I,54915,1284
1000,B,0,1285
1001,R,55785,1286
1002,B,0,1287
1003,I,54928,1288
1004,B,0,1289
1005,R,55769,1290
1006,B,0,1291
1007,I,54931,1292
1008,B,0,1293
1009,R,55737,1293
1010,B,0,1295
1011,I,54921,1295
1012,B,0,1296
1013,R,55827,1297
1014,B,0,1298
1015,I,54966,1299
1016,B,0,1300
1017,R,55804,1301
1018,B,0,1302
1019,I,54950,1303
1020,B,0,1304
1021,R,55814,1305
1022,B,0,1306
1023,I,54944,1307
1024,B,0,1308
1025,R,55808,1309
1026,B,0,1310
1027,I,54940,1310
1028,B,0,1312
1029,R,55814,1312
1030,B,0,1313
1031,I,54953,1314
1032,B,0,1315
1033,R,55830,1316
1034,B,0,1317
1035,I,54982,1318
1036,B,0,1319
1037,R,55811,1320
1038,B,0,1321
1039,I,54940,1322
1040,B,0,1323
1041,R,55817,1324
1042,B,0,1325
1043,I,54947,1326
1044,B,0,1327
1045,R,55859,1327
1046,B,0,1329
1047,I,54992,1329
1048,B,0,1330
1049,R,55792,1331
1050,B,0,1332
1051,I,55011,1333
1052,B,0,1334
1053,R,55830,1335
1054,B,0,1336
1055,I,55049,1337
1056,B,0,1338
1057,R,55795,1339
1058,B,0,1340
1059,I,55065,1341
1060,B,0,1342
1061,R,55833,1343
1062,B,0,1344
1063,I,55030,1344
1064,B,0,1346
1065,R,55872,1346
1066,B,0,1347
1067,I,55001,1348
1068,B,0,1349
1069,R,55865,1350
1070,B,0,1351
1071,I,55024,1352
1072,B,0,1353
1073,R,55859,1354
1074,B,0,1355
1075,I,55056,1356
1076,B,0,1357
1077,R,55868,1358
1078,B,0,1359
1079,I,55097,1359
1080,B,0,1361
1081,R,55878,1361
1082,B,0,1362
1083,I,55036,1363
1084,B,0,1364
1085,R,55820,1365
1086,B,0,1366
1087,I,55056,1367
1088,B,0,1368
1089,R,55836,1369
1090,B,0,1370
1091,I,55072,1371
1092,B,0,1372
1093,R,55843,1373
1094,B,0,1374
1095,I,55104,1375
1096,B,0,1376
1097,R,55833,1376
1098,B,0,1378
1099,I,55075,1378
1100,B,0,1379
1101,R,55961,1380
1102,B,0,1381
1103,I,55123,1382
1104,B,0,1383
1105,R,55817,1384
1106,B,0,1385
1107,I,55036,1386
1108,B,0,1387
1109,R,55888,1388
1110,B,0,1389
1111,I,55068,1390
1112,B,0,1391
1113,R,55881,1392
1114,B,0,1393
1115,I,55094,1393
1116,B,0,1395
1117,R,55913,1395
1118,B,0,1396
1119,I,55104,1397
1120,B,0,1398
1121,R,55971,1399
1122,B,0,1400
1123,I,55152,1401
1124,B,0,1402
1125,R,55913,1403
1126,B,0,1404
1127,I,55100,1405
1128,B,0,1406
1129,R,55894,1407
1130,B,0,1408
1131,I,55177,1409
1132,B,0,1410
1133,R,55929,1410
1134,B,0,1412
1135,I,55116,1412
1136,B,0,1413
1137,R,55881,1414
1138,B,0,1415
1139,I,55139,1416
1140,B,0,1417
1141,R,55907,1418
1142,B,0,1419
1143,I,55116,1420
1144,B,0,1421
1145,R,55984,1422
1146,B,0,1423
1147,I,55056,1424
1148,B,0,1425
1149,R,55952,1425
1150,B,0,1427
1151,I,55097,1427
1152,B,0,1428
