,TAG,Value,Time
831,I,44188,1126
832,B,0,1127
833,R,36092,1128
834,B,0,1129
835,I,44227,1129
836,B,0,1131
837,R,36214,1131
838,B,0,1132
839,I,44326,1133
840,B,0,1134
841,R,36201,1135
842,B,0,1136
843,I,44201,1137
844,B,0,1138
845,R,36252,1139
846,B,0,1140
847,I,44281,1141
848,B,0,1142
849,R,36217,1143
850,B,0,1144
851,I,44217,1145
852,B,0,1146
853,R,36230,1146
854,B,0,1148
855,I,44233,1148
856,B,0,1149
857,R,36118,1150
858,B,0,1151
859,I,44281,1152
860,B,0,1153
861,R,36118,1154
862,B,0,1155
863,I,44214,1156
864,B,0,1157
865,R,36236,1158
866,B,0,1159
867,I,44198,1160
868,B,0,1161
869,R,36108,1161
870,B,0,1163
871,I,44249,1163
872,B,0,1164
873,R,36067,1165
874,B,0,1166
875,I,44252,1167
876,B,0,1168
877,R,36160,1169
878,B,0,1170
879,I,44233,1171
880,B,0,1172
881,R,36163,1173
882,B,0,1174
883,I,44195,1175
884,B,0,1176
885,R,36086,1177
886,B,0,1178
887,I,44153,1178
888,B,0,1180
889,R,36153,1180
890,B,0,1181
891,I,44179,1182
892,B,0,1183
893,R,36118,1184
894,B,0,1185
895,I,44230,1186
896,B,0,1187
897,R,36096,1188
898,B,0,1189
899,I,44198,1190
900,B,0,1191
901,R,36070,1192
902,B,0,1193
903,I,44249,1194
904,B,0,1195
905,R,36166,1195
906,B,0,1197
907,I,44214,1197
908,B,0,1198
909,R,36099,1199
910,B,0,1200
911,I,44217,1201
912,B,0,1202
913,R,36140,1203
914,B,0,1204
915,I,44208,1205
916,B,0,1206
917,R,36131,1207
918,B,0,1208
919,I,44272,1209
920,B,0,1210
921,R,36076,1211
922,B,0,1212
923,I,44262,1212
924,B,0,1214
925,R,36150,1214
926,B,0,1215
927,I,44217,1216
928,B,0,1217
929,R,36166,1218
930,B,0,1219
931,I,44195,1220
932,B,0,1221
933,R,36118,1222
934,B,0,1223
935,I,44185,1224
936,B,0,1225
937,R,36144,1226
938,B,0,1227
939,I,44230,1227
940,B,0,1229
941,R,36192,1229
942,B,0,1230
943,I,44230,1231
944,B,0,1232
945,R,36182,1233
946,B,0,1234
947,I,44224,1235
948,B,0,1236
949,R,36172,1237
950,B,0,1238
951,I,44240,1239
952,B,0,1240
953,R,36227,1241
954,B,0,1242
955,I,44256,1243
956,B,0,1244
957,R,36236,1244
958,B,0,1246
959,I,44230,1246
960,B,0,1247
961,R,36144,1248
962,B,0,1249
963,I,44291,1250
964,B,0,1251
965,R,36192,1252
966,B,0,1253
967,I,44268,1254
968,B,0,1255
969,R,36208,1256
970,B,0,1257
971,I,44281,1258
972,B,0,1259
973,R,36201,1260
974,B,0,1261
975,I,44243,1261
976,B,0,1263
977,R,36291,1263
978,B,0,1264
979,I,44249,1265
980,B,0,1266
981,R,36179,1267
982,B,0,1268
983,I,44185,1269
984,B,0,1270
985,R,36160,1271
986,B,0,1272
987,I,44172,1273
988,B,0,1274
989,R,36156,1275
990,B,0,1276
991,I,44185,1277
992,B,0,1278
993,R,36252,1278
994,B,0,1280
995,I,44188,1280
996,B,0,1281
997,R,36163,1282
998,B,0,1283
999,I,44176,1284
1000,B,0,1285
1001,R,36172,1286
1002,B,0,1287
1003,I,44172,1288
1004,B,0,1289
1005,R,36297,1290
1006,B,0,1291
1007,I,44246,1292
1008,B,0,1293
1009,R,36204,1293
1010,B,0,1295
1011,I,44224,1295
1012,B,0,1296
1013,R,36214,1297
1014,B,0,1298
1015,I,44211,1299
1016,B,0,1300
1017,R,36224,1301
1018,B,0,1302
1019,I,44233,1303
1020,B,0,1304
1021,R,36208,1305
1022,B,0,1306
1023,I,44233,1307
1024,B,0,1308
1025,R,36099,1309
1026,B,0,1310
1027,I,44246,1310
1028,B,0,1312
1029,R,36208,1312
1030,B,0,1313
1031,I,44252,1314
1032,B,0,1315
1033,R,36204,1316
1034,B,0,1317
1035,I,44272,1318
1036,B,0,1319
1037,R,36131,1320
1038,B,0,1321
1039,I,44192,1322
1040,B,0,1323
1041,R,36128,1324
1042,B,0,1325
1043,I,44320,1326
1044,B,0,1327
1045,R,36243,1327
1046,B,0,1329
1047,I,44160,1329
1048,B,0,1330
1049,R,36220,1331
1050,B,0,1332
1051,I,44268,1333
1052,B,0,1334
1053,R,36214,1335
1054,B,0,1336
1055,I,44358,1337
1056,B,0,1338
1057,R,36227,1339
1058,B,0,1340
1059,I,44265,1341
1060,B,0,1342
1061,R,36233,1343
1062,B,0,1344
1063,I,44272,1344
1064,B,0,1346
1065,R,36281,1346
1066,B,0,1347
1067,I,44259,1348
1068,B,0,1349
1069,R,36230,1350
1070,B,0,1351
1071,I,44326,1352
1072,B,0,1353
1073,R,36230,1354
1074,B,0,1355
1075,I,44246,1356
1076,B,0,1357
1077,R,36224,1358
1078,B,0,1359
1079,I,44246,1359
1080,B,0,1361
1081,R,36214,1361
1082,B,0,1362
1083,I,44252,1363
1084,B,0,1364
1085,R,36262,1365
1086,B,0,1366
1087,I,44214,1367
1088,B,0,1368
1089,R,36275,1369
1090,B,0,1370
1091,I,44345,1371
1092,B,0,1372
1093,R,36265,1373
1094,B,0,1374
1095,I,44310,1375
1096,B,0,1376
1097,R,36214,1376
1098,B,0,1378
1099,I,44332,1378
1100,B,0,1379
1101,R,36121,1380
1102,B,0,1381
1103,I,44265,1382
1104,B,0,1383
1105,R,36198,1384
1106,B,0,1385
1107,I,44262,1386
1108,B,0,1387
1109,R,36188,1388
1110,B,0,1389
1111,I,44320,1390
1112,B,0,1391
1113,R,36230,1392
1114,B,0,1393
1115,I,44291,1393
1116,B,0,1395
1117,R,36118,1395
1118,B,0,1396
1119,I,44326,1397
1120,B,0,1398
1121,R,36131,1399
1122,B,0,1400
1123,I,44243,1401
1124,B,0,1402
1125,R,36124,1403
1126,B,0,1404
1127,I,44307,1405
1128,B,0,1406
1129,R,36086,1407
1130,B,0,1408
1131,I,44240,1409
1132,B,0,1410
1133,R,36099,1410
1134,B,0,1412
1135,I,44265,1412
1136,B,0,1413
1137,R,36092,1414
1138,B,0,1415
1139,I,44259,1416
1140,B,0,1417
1141,R,36105,1418
1142,B,0,1419
1143,I,44291,1420
1144,B,0,1421
1145,R,36099,1422
1146,B,0,1423
1147,I,44201,1424
1148,B,0,1425
1149,R,36102,1425
1150,B,0,1427
1151,I,44310,1427
1152,B,0,1428
1153,R,36172,1429
1154,B,0,1430
1155,I,44233,1431
1156,B,0,1432
1157,R,36140,1433
1158,B,0,1434
1159,I,44342,1435
1160,B,0,1436
1161,R,36176,1437
1162,B,0,1438
1163,I,44345,1439
1164,B,0,1440
1165,R,36076,1441
1166,B,0,1442
1167,I,44236,1442
1168,B,0,1444
1169,R,36160,1444
1170,B,0,1445
1171,I,44316,1446
1172,B,0,1447
1173,R,36096,1448
1174,B,0,1449
1175,I,44323,1450
1176,B,0,1451
1177,R,36179,1452
1178,B,0,1453
1179,I,44320,1454
1180,B,0,1455
1181,R,36188,1456
1182,B,0,1457
1183,I,44332,1458
1184,B,0,1459
1185,R,36118,1459
1186,B,0,1461
1187,I,44204,1461
1188,B,0,1462
1189,R,36297,1463
1190,B,0,1464
1191,I,44304,1465
1192,B,0,1466
1193,R,36278,1467
1194,B,0,1468
1195,I,44227,1469
1196,B,0,1470
1197,R,36201,1471
1198,B,0,1472
1199,I,44304,1473
1200,B,0,1474
1201,R,36227,1475
1202,B,0,1476
1203,I,44307,1476
1204,B,0,1478
1205,R,36147,1478
1206,B,0,1479
1207,I,44275,1480
1208,B,0,1481
1209,R,36246,1482
1210,B,0,1483
1211,I,44268,1484
1212,B,0,1485
1213,R,36304,1486
1214,B,0,1487
1215,I,44262,1488
1216,B,0,1489
1217,R,36272,1490
1218,B,0,1491
1219,I,44256,1491
1220,B,0,1493
1221,R,36169,1493
1222,B,0,1494
1223,I,44252,1495
1224,B,0,1496
1225,R,36099,1497
1226,B,0,1498
1227,I,44291,1499
1228,B,0,1500
1229,R,36179,1501
1230,B,0,1502
1231,I,44288,1503
1232,B,0,1504
1233,R,36268,1505
1234,B,0,1506
1235,I,44236,1507
1236,B,0,1508
1237,R,36262,1508
1238,B,0,1510
1239,I,44265,1510
1240,B,0,1511
1241,R,36268,1512
1242,B,0,1513
1243,I,44278,1514
1244,B,0,1515
1245,R,36272,1516
1246,B,0,1517
1247,I,44249,1518
1248,B,0,1519
1249,R,36288,1520
1250,B,0,1521
1251,I,44272,1522
1252,B,0,1523
1253,R,36288,1524
1254,B,0,1525
1255,I,44262,1525
1256,B,0,1527
1257,R,36284,1527
1258,B,0,1528
1259,I,44243,1529
1260,B,0,1530
1261,R,36156,1531
1262,B,0,1532
1263,I,44256,1533
1264,B,0,1534
1265,R,36169,1535
1266,B,0,1536
1267,I,44355,1537
1268,B,0,1538
1269,R,36150,1539
1270,B,0,1540
1271,I,44294,1541
1272,B,0,1542
1273,R,36284,1542
1274,B,0,1544
1275,I,44307,1544
1276,B,0,1545
1277,R,36099,1546
1278,B,0,1547
1279,I,44435,1548
1280,B,0,1549
1281,R,36291,1550
1282,B,0,1551
1283,I,44297,1552
1284,B,0,1553
1285,R,36227,1554
1286,B,0,1555
1287,I,44281,1556
1288,B,0,1557
1289,R,36256,1557
1290,B,0,1559
1291,I,44329,1559
1292,B,0,1560
1293,R,36144,1561
1294,B,0,1562
1295,I,44329,1563
1296,B,0,1564
1297,R,36233,1565
1298,B,0,1566
1299,I,44294,1567
1300,B,0,1568
1301,R,36288,1569
1302,B,0,1570
1303,I,44297,1571
1304,B,0,1572
1305,R,36259,1573
1306,B,0,1574
1307,I,44236,1574
1308,B,0,1576
1309,R,36275,1576
1310,B,0,1577
1311,I,44246,1578
1312,B,0,1579
1313,R,36291,1580
1314,B,0,1581
1315,I,44220,1582
1316,B,0,1583
1317,R,36278,1584
1318,B,0,1585
1319,I,44300,1586
1320,B,0,1587
1321,R,36278,1588
1322,B,0,1589
1323,I,44297,1590
1324,B,0,1591
1325,R,36300,1591
1326,B,0,1593
1327,I,44358,1593
1328,B,0,1594
1329,R,36220,1595
1330,B,0,1596
1331,I,44489,1597
1332,B,0,1598
1333,R,36137,1599
1334,B,0,1600
1335,I,44304,1601
1336,B,0,1602
1337,R,36115,1603
1338,B,0,1604
1339,I,44358,1605
1340,B,0,1606
1341,R,36198,1607
1342,B,0,1608
1343,I,44329,1608
1344,B,0,1610
1345,R,36137,1610
1346,B,0,1611
1347,I,44345,1612
1348,B,0,1613
1349,R,36147,1614
1350,B,0,1615
1351,I,44396,1616
1352,B,0,1617
1353,R,36176,1618
1354,B,0,1619
1355,I,44278,1620
1356,B,0,1621
1357,R,36300,1622
1358,B,0,1623
1359,I,44236,1623
1360,B,0,1625
1361,R,36201,1625
1362,B,0,1626
1363,I,44390,1627
1364,B,0,1628
1365,R,36179,1629
1366,B,0,1630
1367,I,44339,1631
1368,B,0,1632
1369,R,36150,1633
1370,B,0,1634
1371,I,44249,1635
1372,B,0,1636
1373,R,36147,1637
1374,B,0,1638
1375,I,44368,1639
1376,B,0,1640
1377,R,36185,1640
1378,B,0,1642
1379,I,44342,1642
1380,B,0,1643
1381,R,36217,1644
1382,B,0,1645
1383,I,44352,1646
1384,B,0,1647
1385,R,36211,1648
1386,B,0,1649
1387,I,44358,1650
1388,B,0,1651
1389,R,36230,1652
1390,B,0,1653
1391,I,44409,1654
1392,B,0,1655
1393,R,36166,1656
1394,B,0,1657
1395,I,44368,1657
1396,B,0,1659
1397,R,36121,1659
1398,B,0,1660
1399,I,44348,1661
1400,B,0,1662
1401,R,36150,1663
1402,B,0,1664
1403,I,44416,1665
1404,B,0,1666
1405,R,36211,1667
1406,B,0,1668
1407,I,44400,1669
1408,B,0,1670
1409,R,36249,1671
1410,B,0,1672
1411,I,44284,1673
1412,B,0,1674
1413,R,36262,1674
1414,B,0,1676
1415,I,44288,1676
1416,B,0,1677
1417,R,36304,1678
1418,B,0,1679
1419,I,44374,1680
1420,B,0,1681
1421,R,36240,1682
1422,B,0,1683
1423,I,44368,1684
1424,B,0,1685
1425,R,36323,1686
1426,B,0,1687
1427,I,44396,1688
1428,B,0,1689
1429,R,36265,1689
1430,B,0,1691
1431,I,44352,1691
1432,B,0,1692
1433,R,36272,1693
1434,B,0,1694
1435,I,44419,1695
1436,B,0,1696
1437,R,36204,1697
1438,B,0,1698
1439,I,44396,1699
1440,B,0,1700
1441,R,36297,1701
1442,B,0,1702
1443,I,44409,1703
1444,B,0,1704
1445,R,36294,1705
1446,B,0,1706
1447,I,44291,1706
1448,B,0,1708
1449,R,36288,1708
1450,B,0,1709
1451,I,44326,1710
1452,B,0,1711
1453,R,36304,1712
1454,B,0,1713
1455,I,44384,1714
1456,B,0,1715
1457,R,36336,1716
1458,B,0,1717
1459,I,44371,1718
1460,B,0,1719
1461,R,36278,1720
1462,B,0,1721
1463,I,44310,1722
1464,B,0,1723
1465,R,36281,1723
1466,B,0,1725
1467,I,44316,1725
1468,B,0,1726
1469,R,36320,1727
1470,B,0,1728
1471,I,44364,1729
1472,B,0,1730
1473,R,36297,1731
1474,B,0,1732
1475,I,44316,1733
1476,B,0,1734
1477,R,36304,1735
1478,B,0,1736
1479,I,44336,1737
1480,B,0,1738
1481,R,36284,1739
1482,B,0,1740
1483,I,44339,1740
1484,B,0,1742
1485,R,36281,1742
1486,B,0,1743
1487,I,44352,1744
1488,B,0,1745
1489,R,36329,1746
1490,B,0,1747
1491,I,44342,1748
