TAG,Time,Value
B,64558,217
I,64560,35943
B,64563,227
R,64565,23319
B,64567,78
I,64570,35560
B,64572,132
R,64575,23505
B,64577,255
I,64579,35869
B,64582,142
R,64584,23187
B,64586,76
I,64589,35702
B,64591,261
R,64593,23509
B,64596,182
I,64598,35784
B,64601,129
R,64603,23221
B,64605,78
I,64608,35921
B,64610,304
R,64612,23494
B,64615,89
I,64617,35660
B,64619,122
R,64622,23276
B,64624,200
I,64627,36063
B,64629,240
R,64631,23371
B,64634,71
I,64636,35648
B,64638,121
R,64641,23490
B,64643,257
I,64646,35984
B,64648,153
R,64650,23248
B,64653,76
I,64655,35752
B,64657,241
R,64660,23603
B,64662,197
I,64664,35838
B,64667,126
R,64669,23183
B,64672,71
I,64674,35907
B,64676,322
R,64679,23516
B,64681,108
I,64683,35659
B,64686,121
R,64688,23263
B,64691,178
I,64693,36057
B,64695,250
R,64698,23414
B,64700,77
I,64702,35626
B,64705,117
R,64707,23414
B,64709,256
I,64712,36008
B,64714,169
R,64717,23244
B,64719,74
I,64721,35699
B,64724,214
R,64726,23542
B,64728,211
I,64731,35946
B,64733,126
R,64736,23156
B,64738,75
I,64740,35898
B,64743,325
R,64745,23562
B,64747,119
I,64750,35786
B,64752,117
R,64754,23277
B,64757,155
I,64759,36134
B,64762,269
R,64764,23459
B,64766,76
I,64769,35691
B,64771,124
R,64773,23443
B,64776,260
I,64778,36054
B,64781,181
R,64783,23313
B,64785,78
I,64788,35792
B,64790,185
R,64792,23634
B,64795,220
I,64797,35991
B,64799,120
R,64802,23232
B,64804,71
I,64807,36031
B,64809,320
R,64811,23608
B,64814,144
I,64816,35940
B,64818,125
R,64821,23290
B,64823,134
I,64825,36266
B,64828,270
R,64830,23515
B,64833,77
I,64835,35828
B,64837,125
R,64840,23430
B,64842,255
I,64844,36169
B,64847,199
R,64849,23379
B,64852,80
I,64854,35835
B,64856,179
R,64859,23622
B,64861,230
I,64863,36076
B,64866,130
R,64868,23256
B,64871,78
I,64873,35967
B,64875,297
R,64878,23644
B,64880,157
I,64882,35895
B,64885,122
R,64887,23313
B,64889,114
I,64892,36192
B,64894,286
R,64897,23510
B,64899,70
I,64901,35789
B,64904,126
R,64906,23404
B,64908,245
I,64911,36241
B,64913,216
R,64915,23371
B,64918,76
I,64920,35822
B,64923,154
R,64925,23589
B,64927,246
I,64930,36117
B,64932,129
R,64934,23241
B,64937,75
I,64939,35953
B,64942,280
R,64944,23580
B,64946,167
I,64949,35965
B,64951,125
R,64953,23280
B,64956,94
I,64958,36188
B,64960,305
R,64963,23531
B,64965,78
I,64968,35873
B,64970,122
R,64972,23434
B,64975,226
I,64977,36210
B,64979,224
R,64982,23441
B,64984,78
I,64987,35857
B,64989,131
R,64991,23584
B,64994,261
I,64996,36164
B,64998,136
R,65001,23345
B,65003,77
I,65005,35969
B,65008,270
R,65010,23612
B,65013,180
I,65015,36010
B,65017,130
R,65020,23235
B,65022,83
I,65024,36136
B,65027,312
R,65029,23578
B,65031,88
I,65034,35844
B,65036,126
R,65039,23369
B,65041,202
I,65043,36243
B,65046,237
R,65048,23423
B,65050,78
I,65053,35867
B,65055,126
R,65058,23525
B,65060,261
I,65062,36192
B,65065,148
R,65067,23325
B,65069,77
I,65072,35972
B,65074,252
R,65076,23600
B,65079,192
I,65081,36064
B,65084,133
R,65086,23276
B,65088,78
I,65091,36112
B,65093,316
R,65095,23585
B,65098,100
I,65100,35928
B,65103,129
R,65105,23328
B,65107,188
I,65110,36283
B,65112,258
R,65114,23493
B,65117,80
I,65119,35877
B,65121,134
R,65124,23524
B,65126,264
I,65129,36199
B,65131,160
R,65133,23307
B,65136,78
I,65138,36000
B,65140,227
R,65143,23591
B,65145,200
I,65148,36157
B,65150,126
R,65152,23268
B,65155,74
I,65157,36186
B,65159,320
R,65162,23623
B,65164,114
I,65166,35951
B,65169,118
R,65171,23323
B,65174,161
I,65176,36304
B,65178,258
R,65181,23498
B,65183,70
I,65185,35881
B,65188,121
R,65190,23476
B,65193,267
I,65195,36155
B,65197,173
R,65200,23357
B,65202,79
I,65204,35916
B,65207,206
R,65209,23616
B,65211,214
I,65214,36076
B,65216,126
R,65219,23271
B,65221,75
I,65223,36051
B,65226,315
R,65228,23584
B,65230,127
I,65233,35882
B,65235,123
R,65238,23341
B,65240,140
I,65242,36205
B,65245,271
R,65247,23467
B,65249,76
I,65252,35797
B,65254,118
R,65256,23432
B,65259,258
I,65261,36113
B,65264,194
R,65266,23285
B,65268,78
I,65271,35850
B,65273,187
R,65275,23582
B,65278,225
I,65280,36063
B,65283,119
R,65285,23189
B,65287,75
I,65290,35987
B,65292,315
R,65294,23564
B,65297,144
I,65299,35951
B,65301,117
R,65304,23291
B,65306,120
I,65309,36197
B,65311,282
R,65313,23506
B,65316,76
I,65318,35842
B,65320,123
R,65323,23410
B,65325,253
I,65327,36189
B,65330,208
R,65332,23331
B,65335,80
I,65337,35908
B,65339,165
R,65342,23602
B,65344,236
I,65346,36165
B,65349,126
R,65351,23251
B,65354,78
I,65356,36033
B,65358,295
R,65361,23609
B,65363,167
I,65365,36029
B,65368,125
R,65370,23294
B,65372,106
I,65375,36246
B,65377,294
R,65380,23547
B,65382,81
I,65384,35912
B,65387,121
R,65389,23386
B,65391,234
I,65394,36243
B,65396,217
R,65399,23408
B,65401,80
I,65403,35916
B,65406,149
R,65408,23596
B,65410,253
I,65413,36209
B,65415,135
R,65417,23249
B,65420,80
I,65422,36002
B,65425,286
R,65427,23569
B,65429,173
I,65432,36019
B,65434,127
R,65436,23224
B,65439,90
I,65441,36201
B,65444,305
R,65446,23543
B,65448,85
I,65451,35868
B,65453,121
R,65455,23382
B,65458,216
I,65460,36262
B,65462,227
R,65465,23418
B,65467,77
I,65470,35940
B,65472,132
R,65474,23536
B,65477,266
I,65479,36249
B,65481,137
R,65484,23272
B,65486,78
I,65488,36007
B,65491,265
R,65493,23610
B,65496,183
I,65498,36077
B,65500,129
R,65503,23274
B,65505,82
I,65507,36167
B,65510,312
R,65512,23575
B,65515,91
I,65517,35911
B,65519,129
R,65522,23356
B,65524,195
I,65526,36291
B,65529,255
R,65531,23423
B,65533,73
I,65536,35905
B,65538,123
R,65541,23543
B,65543,254
I,65545,36282
B,65548,154
R,65550,23344
B,65552,76
I,65555,35982
B,65557,244
R,65560,23642
B,65562,202
I,65564,36099
B,65567,126
R,65569,23237
B,65571,70
I,65574,36224
B,65576,318
R,65578,23580
B,65581,110
I,65583,35955
B,65586,127
R,65588,23302
B,65590,177
I,65593,36322
B,65595,263
R,65597,23443
B,65600,75
I,65602,35889
B,65605,121
R,65607,23469
B,65609,266
I,65612,36266
B,65614,174
R,65616,23276
B,65619,80
I,65621,35959
B,65623,215
R,65626,23591
B,65628,206
I,65631,36145
B,65633,126
R,65635,23218
B,65638,79
I,65640,36165
B,65642,321
R,65645,23593
B,65647,128
I,65649,36017
B,65652,126
R,65654,23296
B,65657,152
I,65659,36330
B,65661,273
R,65664,23495
B,65666,78
I,65668,35924
B,65671,127
R,65673,23412
B,65676,262
I,65678,36263
B,65680,182
R,65683,23359
B,65685,79
I,65687,35971
B,65690,188
R,65692,23608
B,65694,218
I,65697,36179
B,65699,129
R,65702,23275
B,65704,75
I,65706,36170
B,65709,315
R,65711,23620
B,65713,143
I,65716,36048
B,65718,125
R,65721,23291
B,65723,130
I,65725,36380
B,65728,275
R,65730,23531
B,65732,68
I,65735,35976
B,65737,117
R,65739,23434
B,65742,261
I,65744,36332
B,65747,204
R,65749,23390
B,65751,84
I,65754,35978
B,65756,168
R,65758,23617
B,65761,230
I,65763,36305
B,65766,135
R,65768,23262
B,65770,76
I,65773,36114
B,65775,307
R,65777,23595
B,65780,165
I,65782,36070
B,65784,126
R,65787,23290
B,65789,109
I,65792,36321
B,65794,289
R,65796,23543
B,65799,75
I,65801,35958
B,65803,135
R,65806,23429
B,65808,240
I,65810,36315
B,65813,212
R,65815,23365
B,65818,76
I,65820,35969
B,65822,151
R,65825,23574
B,65827,241
I,65829,36281
B,65832,125
R,65834,23262
B,65837,76
I,65839,36092
B,65841,285
R,65844,23578
B,65846,174
I,65848,36125
B,65851,131
R,65853,23290
B,65855,94
I,65858,36307
B,65860,305
R,65863,23537
B,65865,82
I,65867,35975
B,65870,118
R,65872,23376
B,65874,229
I,65877,36374
B,65879,227
R,65882,23425
B,65884,84
I,65886,35984
B,65889,138
R,65891,23538
B,65893,260
I,65896,36285
B,65898,136
R,65900,23294
B,65903,80
I,65905,36085
B,65908,268
R,65910,23595
B,65912,186
I,65915,36133
B,65917,125
R,65919,23231
B,65922,83
I,65924,36196
B,65927,318
R,65929,23521
B,65931,93
I,65934,35868
B,65936,131
R,65938,23327
B,65941,211
I,65943,36268
B,65945,243
R,65948,23341
B,65950,76
I,65953,35860
B,65955,125
R,65957,23463
B,65960,259
I,65962,36183
B,65964,150
R,65967,23231
B,65969,80
I,65972,35964
B,65974,245
R,65976,23554
B,65979,199
I,65981,36073
B,65983,125
R,65986,23211
B,65988,75
I,65990,36153
B,65993,316
R,65995,23477
B,65998,105
I,66000,35925
B,66002,129
R,66005,23267
B,66007,186
I,66009,36237
B,66012,252
R,66014,23341
B,66017,80
I,66019,35848
B,66021,119
R,66024,23437
B,66026,267
I,66028,36188
B,66031,165
R,66033,23236
B,66035,81
I,66038,35894
B,66040,235
R,66043,23504
B,66045,201
I,66047,36073
B,66050,126
R,66052,23148
B,66054,74
I,66057,36085
B,66059,327
R,66061,23475
B,66064,118
I,66066,35959
B,66069,126
R,66071,23268
B,66073,167
I,66076,36321
B,66078,266
R,66080,23410
B,66083,77
I,66085,35928
B,66088,125
R,66090,23404
B,66092,262
I,66095,36264
B,66097,171
R,66099,23255
B,66102,79
I,66104,35969
B,66106,209
R,66109,23558
B,66111,215
I,66114,36128
B,66116,128
R,66118,23164
B,66121,75
I,66123,36066
B,66125,314
R,66128,23528
B,66130,133
I,66133,35934
B,66135,126
R,66137,23184
B,66140,139
I,66142,36244
B,66144,271
R,66147,23392
B,66149,72
I,66151,35879
B,66154,124
R,66156,23321
B,66159,265
I,66161,36189
B,66163,195
R,66166,23170
B,66168,78
I,66170,35856
B,66173,181
R,66175,23516
B,66178,223
I,66180,36072
B,66182,122
R,66185,23126
B,66187,76
I,66189,36031
B,66192,306
R,66194,23459
B,66196,147
I,66199,35964
B,66201,127
R,66204,23172
B,66206,120
I,66208,36244
B,66211,276
R,66213,23413
B,66215,74
I,66218,35818
B,66220,117
R,66223,23317
B,66225,258
I,66227,36214
B,66230,211
R,66232,23267
B,66234,78
I,66237,35878
B,66239,156
R,66241,23451
B,66244,235
I,66246,36111
B,66249,127
R,66251,23144
B,66253,76
I,66256,36025
B,66258,296
R,66260,23497
B,66263,163
I,66265,35989
B,66268,127
R,66270,23183
B,66272,101
I,66275,36224
B,66277,294
R,66279,23415
B,66282,79
I,66284,35836
B,66286,126
R,66289,23262
B,66291,231
I,66294,36229
B,66296,226
R,66298,23268
B,66301,81
I,66303,35850
B,66305,141
R,66308,23442
B,66310,258
I,66312,36203
B,66315,136
R,66317,23164
B,66320,76
I,66322,35967
B,66324,276
R,66327,23462
B,66329,180
I,66331,35997
B,66334,126
R,66336,23099
B,66339,88
I,66341,36124
B,66343,312
R,66346,23450
B,66348,84
I,66350,35797
B,66353,119
R,66355,23205
B,66357,212
I,66360,36205
B,66362,241
R,66365,23298
B,66367,82
I,66369,35801
B,66372,130
R,66374,23382
B,66376,261
I,66379,36106
B,66381,139
R,66384,23113
B,66386,79
I,66388,35917
B,66391,253
R,66393,23431
B,66395,186
I,66398,36033
B,66400,130
R,66402,23065
B,66405,79
I,66407,36087
B,66410,310
R,66412,23440
B,66414,104
I,66417,35878
B,66419,127
R,66421,23161
B,66424,198
I,66426,36218
B,66429,249
R,66431,23297
B,66433,77
I,66436,35792
B,66438,122
R,66440,23363
B,66443,263
I,66445,36124
B,66447,156
R,66450,23147
B,66452,77
I,66455,35910
B,66457,234
R,66459,23447
B,66462,201
I,66464,35984
B,66466,132
R,66469,23095
B,66471,77
I,66473,36082
B,66476,322
R,66478,23376
B,66481,114
I,66483,35874
B,66485,128
R,66488,23136
B,66490,176
I,66492,36205
B,66495,254
R,66497,23313
B,66500,73
I,66502,35789
B,66504,122
R,66507,23288
B,66509,268
I,66511,36136
B,66514,169
R,66516,23155
B,66518,74
I,66521,35843
B,66523,214
R,66526,23420
B,66528,212
I,66530,36032
B,66533,126
R,66535,23032
B,66537,77
I,66540,36014
B,66542,325
R,66545,23346
B,66547,128
I,66549,35882
B,66552,128
R,66554,23131
B,66556,144
I,66559,36226
B,66561,269
R,66563,23340
B,66566,74
I,66568,35795
B,66571,131
R,66573,23297
B,66575,255
I,66578,36168
B,66580,187
R,66582,23210
B,66585,83
I,66587,35866
B,66590,189
R,66592,23437
B,66594,220
I,66597,36055
B,66599,126
R,66601,23084
B,66604,77
I,66606,35974
B,66608,319
R,66611,23427
B,66613,147
I,66616,35879
B,66618,126
R,66620,23117
B,66623,125
I,66625,36144
B,66627,278
R,66630,23294
B,66632,74
I,66634,35667
B,66637,120
R,66639,23175
B,66642,254
I,66644,36057
B,66646,206
R,66649,23109
B,66651,82
I,66653,35724
B,66656,167
R,66658,23336
B,66661,234
I,66663,35908
B,66665,124
R,66668,22989
B,66670,78
I,66672,35798
B,66675,307
R,66677,23319
B,66680,159
I,66682,35768
B,66684,125
R,66687,22975
B,66689,108
I,66691,35961
B,66694,282
R,66696,23219
B,66698,76
I,66701,35611
B,66703,123
R,66706,23133
B,66708,238
I,66710,35984
B,66713,225
R,66715,23073
B,66717,77
I,66720,35675
B,66722,152
R,66724,23270
B,66727,245
I,66729,35906
B,66732,126
R,66734,22942
B,66736,74
I,66739,35767
B,66741,280
R,66743,23286
B,66746,175
I,66748,35787
B,66751,126
R,66753,22975
B,66755,93
I,66758,35971
B,66760,299
R,66762,23220
B,66765,83
I,66767,35660
B,66769,127
R,66772,23074
B,66774,226
I,66777,36053
B,66779,231
R,66781,23101
B,66784,75
I,66786,35654
B,66788,133
R,66791,23279
B,66793,250
I,66796,35947
B,66798,135
R,66800,22952
B,66803,76
I,66805,35740
B,66807,262
R,66810,23340
B,66812,181
I,66814,35820
B,66817,120
R,66819,22934
B,66822,81
I,66824,35936
B,66826,309
R,66829,23261
B,66831,92
I,66833,35606
B,66836,121
R,66838,23018
B,66840,207
I,66843,35989
B,66845,245
R,66848,23151
B,66850,82
I,66852,35615
B,66855,125
R,66857,23242
B,66859,271
I,66862,35943
B,66864,153
R,66867,22935
B,66869,84
I,66871,35716
B,66874,245
R,66876,23313
B,66878,203
I,66881,35852
B,66883,130
R,66885,22933
B,66888,72
I,66890,35903
B,66893,327
R,66895,23199
B,66897,103
I,66900,35684
B,66902,123
R,66904,23035
B,66907,186
I,66909,36034
B,66912,253
R,66914,23157
B,66916,80
I,66919,35618
B,66921,126
R,66923,23192
B,66926,264
I,66928,35987
B,66930,159
R,66933,22945
B,66935,84
I,66938,35672
B,66940,226
R,66942,23337
B,66945,207
I,66947,35851
B,66949,130
R,66952,22925
B,66954,77
I,66957,35880
B,66959,325
R,66961,23271
B,66964,116
I,66966,35708
B,66968,130
R,66971,22981
B,66973,161
I,66975,36058
B,66978,265
R,66980,23136
B,66983,79
I,66985,35626
B,66987,117
R,66990,23148
B,66992,264
I,66994,36072
B,66997,172
R,66999,23019
B,67002,77
I,67004,35718
B,67006,202
R,67009,23301
B,67011,220
I,67013,35960
B,67016,130
R,67018,22966
B,67020,75
I,67023,35891
B,67025,312
R,67028,23277
B,67030,139
I,67032,35779
B,67035,126
R,67037,23010
B,67039,138
I,67042,36090
B,67044,275
R,67046,23216
B,67049,82
I,67051,35669
B,67054,123
R,67056,23123
B,67058,263
I,67061,36029
B,67063,203
R,67065,23082
B,67068,78
I,67070,35723
B,67073,176
R,67075,23293
B,67077,232
I,67080,35985
B,67082,133
R,67084,22946
B,67087,74
I,67089,35863
B,67091,309
R,67094,23272
B,67096,161
I,67099,35751
B,67101,125
R,67103,22943
B,67106,123
I,67108,36025
B,67110,282
R,67113,23206
B,67115,80
I,67118,35630
B,67120,131
R,67122,23064
B,67125,252
I,67127,36022
B,67129,218
R,67132,23062
B,67134,80
I,67136,35684
B,67139,158
R,67141,23286
B,67144,241
I,67146,35972
B,67148,125
R,67151,22955
B,67153,80
I,67155,35813
B,67158,290
R,67160,23266
B,67163,170
I,67165,35799
B,67167,131
R,67170,22958
B,67172,104
I,67174,35999
B,67177,302
R,67179,23194
B,67181,78
I,67184,35652
B,67186,120
R,67189,23083
B,67191,230
I,67193,36068
B,67196,226
R,67198,23060
B,67200,78
I,67203,35729
B,67205,139
R,67208,23232
B,67210,253
I,67212,36012
B,67215,131
R,67217,22903
B,67219,78
I,67222,35808
B,67224,285
R,67226,23239
B,67229,181
I,67231,35841
B,67234,127
R,67236,22940
B,67238,84
I,67241,36013
B,67243,308
R,67245,23196
B,67248,83
I,67250,35672
B,67252,123
R,67255,22997
B,67257,215
I,67260,36004
B,67262,238
R,67264,23059
B,67267,77
I,67269,35605
B,67271,129
R,67274,23190
B,67276,254
I,67279,35902
B,67281,141
R,67283,22904
B,67286,77
I,67288,35641
B,67290,258
R,67293,23248
B,67295,190
I,67297,35717
B,67300,121
R,67302,22864
B,67305,74
I,67307,35802
B,67309,310
R,67312,23130
B,67314,97
I,67316,35547
B,67319,115
R,67321,22922
B,67324,188
I,67326,35884
B,67328,245
R,67331,22975
B,67333,77
I,67335,35530
B,67338,126
R,67340,23072
B,67342,261
I,67345,35846
B,67347,158
R,67350,22822
B,67352,75
I,67354,35609
B,67357,236
R,67359,23192
B,67361,199
I,67364,35736
B,67366,126
R,67369,22829
B,67371,74
I,67373,35766
B,67376,331
R,67378,23117
B,67380,109
I,67383,35579
B,67385,122
R,67387,22916
B,67390,174
I,67392,35963
B,67395,254
R,67397,23057
B,67399,79
I,67402,35550
B,67404,120
R,67406,23079
B,67409,269
I,67411,35901
B,67414,173
R,67416,22870
B,67418,77
I,67421,35601
B,67423,210
R,67425,23213
B,67428,212
I,67430,35813
B,67432,128
R,67435,22828
B,67437,76
I,67440,35803
B,67442,319
R,67444,23178
B,67447,125
I,67449,35681
B,67451,126
R,67454,22896
B,67456,142
I,67458,35978
B,67461,265
R,67463,23100
B,67466,75
I,67468,35610
B,67470,124
R,67473,23062
B,67475,264
I,67477,35962
B,67480,184
R,67482,22909
B,67485,75
I,67487,35626
B,67489,184
R,67492,23217
B,67494,219
I,67496,35875
B,67499,126
R,67501,22857
B,67503,77
I,67506,35796
B,67508,312
R,67511,23177
B,67513,152
I,67515,35690
B,67518,121
R,67520,22897
B,67522,126
I,67525,35982
B,67527,271
R,67530,23129
B,67532,75
I,67534,35576
B,67537,122
R,67539,23015
B,67541,259
I,67544,36006
B,67546,210
R,67548,22969
B,67551,78
I,67553,35682
B,67556,159
R,67558,23196
B,67560,237
I,67563,35889
B,67565,131
R,67567,22872
B,67570,80
I,67572,35804
B,67575,313
R,67577,23189
B,67579,167
I,67582,35756
B,67584,121
R,67586,22866
B,67589,107
I,67591,35967
B,67593,288
R,67596,23120
B,67598,74
I,67601,35605
B,67603,120
R,67605,22957
B,67608,238
I,67610,35946
B,67612,217
R,67615,22963
B,67617,74
I,67620,35583
B,67622,145
R,67624,23115
B,67627,248
I,67629,35933
B,67631,129
R,67634,22842
B,67636,74
I,67638,35762
B,67641,281
R,67643,23207
B,67646,169
I,67648,35779
B,67650,133
R,67653,22844
B,67655,93
I,67657,35920
B,67660,300
R,67662,23136
B,67665,79
I,67667,35628
B,67669,122
R,67672,22976
B,67674,223
I,67676,35968
B,67679,234
R,67681,22986
B,67683,83
I,67686,35621
B,67688,134
R,67691,23111
B,67693,256
I,67695,35922
B,67698,138
R,67700,22822
B,67702,75
I,67705,35738
B,67707,264
R,67709,23163
B,67712,184
I,67714,35780
B,67717,128
R,67719,22788
B,67721,84
I,67724,35902
B,67726,312
R,67728,23113
B,67731,91
I,67733,35656
B,67736,125
R,67738,22914
B,67740,200
I,67743,36015
B,67745,240
R,67747,23015
B,67750,81
I,67752,35628
B,67754,123
R,67757,23106
B,67759,263
I,67762,35963
B,67764,148
R,67766,22803
B,67769,78
I,67771,35682
B,67773,246
R,67776,23165
B,67778,197
I,67780,35821
B,67783,129
R,67785,22819
B,67788,74
I,67790,35927
B,67792,324
R,67795,23157
B,67797,108
I,67799,35674
B,67802,124
R,67804,22896
B,67807,184
I,67809,36037
B,67811,252
R,67814,23034
B,67816,76
I,67818,35591
B,67821,120
R,67823,23061
B,67825,271
I,67828,35963
B,67830,176
R,67833,22904
B,67835,77
I,67837,35691
B,67840,230
R,67842,23178
B,67844,209
I,67847,35850
B,67849,130
R,67852,22762
B,67854,77
I,67856,35857
B,67859,315
R,67861,23116
B,67863,118
I,67866,35704
B,67868,122
R,67870,22908
B,67873,159
I,67875,36014
B,67878,259
R,67880,23049
B,67882,76
I,67885,35595
B,67887,119
R,67889,23005
B,67892,265
I,67894,35999
B,67897,183
R,67899,22855
B,67901,76
I,67904,35665
B,67906,200
R,67908,23126
B,67911,222
I,67913,35846
B,67915,128
R,67918,22756
B,67920,75
I,67923,35804
B,67925,333
R,67927,23143
B,67930,136
I,67932,35687
B,67934,128
R,67937,22823
B,67939,136
I,67941,35968
B,67944,266
R,67946,23020
B,67949,77
I,67951,35546
B,67953,121
R,67956,22964
B,67958,264
I,67960,35919
B,67963,200
R,67965,22830
B,67968,83
I,67970,35590
B,67972,178
R,67975,23138
B,67977,227
I,67979,35774
B,67982,120
R,67984,22749
B,67986,80
I,67989,35722
B,67991,309
R,67994,23108
B,67996,149
I,67998,35628
B,68001,124
R,68003,22708
B,68005,113
I,68008,35862
B,68010,284
R,68013,22973
B,68015,75
I,68017,35431
B,68020,125
R,68022,22869
B,68024,243
I,68027,35886
B,68029,217
R,68031,22849
B,68034,79
I,68036,35539
B,68039,168
R,68041,23046
B,68043,242
I,68046,35760
B,68048,121
R,68050,22750
B,68053,75
I,68055,35663
B,68058,296
R,68060,23071
B,68062,172
I,68065,35625
B,68067,121
R,68069,22732
B,68072,100
I,68074,35891
B,68076,306
R,68079,23000
B,68081,78
I,68084,35521
B,68086,123
R,68088,22874
B,68091,227
I,68093,35918
B,68095,224
R,68098,22904
B,68100,79
I,68102,35550
B,68105,142
R,68107,23048
B,68110,251
I,68112,35891
B,68114,129
R,68117,22734
B,68119,82
I,68121,35671
B,68124,272
R,68126,23128
B,68129,185
I,68131,35712
B,68133,134
R,68136,22746
B,68138,88
I,68140,35858
B,68143,312
R,68145,23025
B,68147,88
I,68150,35574
B,68152,126
R,68155,22834
B,68157,211
I,68159,35982
B,68162,238
R,68164,22922
B,68166,77
I,68169,35549
B,68171,124
R,68174,23028
B,68176,251
I,68178,35899
B,68181,145
R,68183,22765
B,68185,83
I,68188,35641
B,68190,252
R,68192,23091
B,68195,197
I,68197,35815
B,68200,126
R,68202,22778
B,68204,76
I,68207,35863
B,68209,323
R,68211,23044
B,68214,97
I,68216,35621
B,68218,132
R,68221,22834
B,68223,189
I,68226,35987
B,68228,252
R,68230,22977
B,68233,75
I,68235,35574
B,68237,127
R,68240,23026
B,68242,260
I,68245,35885
B,68247,156
R,68249,22779
B,68252,80
I,68254,35608
B,68256,231
R,68259,23158
B,68261,200
I,68263,35796
B,68266,122
R,68268,22716
B,68271,75
I,68273,35838
B,68275,321
R,68278,23076
B,68280,110
I,68282,35657
B,68285,120
R,68287,22780
B,68290,169
I,68292,35992
B,68294,258
R,68297,22953
B,68299,79
I,68301,35583
B,68304,118
R,68306,22998
B,68308,275
I,68311,35959
B,68313,171
R,68316,22819
B,68318,80
I,68320,35644
B,68323,203
R,68325,23108
B,68327,212
I,68330,35851
B,68332,128
R,68335,22747
B,68337,74
I,68339,35816
B,68342,321
R,68344,23111
B,68346,126
I,68349,35682
B,68351,124
R,68353,22761
B,68356,149
I,68358,35966
B,68361,269
R,68363,22991
B,68365,72
I,68368,35583
B,68370,120
R,68372,22975
B,68375,265
I,68377,35952
B,68380,188
R,68382,22842
B,68384,81
I,68387,35680
B,68389,185
R,68391,23116
B,68394,222
I,68396,35909
B,68398,126
R,68401,22715
B,68403,75
I,68406,35832
B,68408,313
R,68410,23118
B,68413,145
I,68415,35746
B,68417,128
R,68420,22784
B,68422,125
I,68425,36040
B,68427,286
R,68429,23017
B,68432,73
I,68434,35595
B,68436,124
R,68439,22931
B,68441,258
I,68443,35988
B,68446,208
R,68448,22860
B,68451,79
I,68453,35626
B,68455,164
R,68458,23091
B,68460,232
I,68462,35871
B,68465,128
R,68467,22756
B,68469,73
I,68472,35762
B,68474,299
R,68477,23104
B,68479,168
I,68481,35707
B,68484,121
R,68486,22784
B,68488,109
I,68491,35959
B,68493,291
R,68496,23035
B,68498,74
I,68500,35592
B,68503,123
R,68505,22895
B,68507,240
I,68510,36012
B,68512,227
R,68514,22851
B,68517,79
I,68519,35634
B,68522,150
R,68524,23068
B,68526,248
I,68529,35960
B,68531,123
R,68533,22732
B,68536,83
I,68538,35734
B,68541,285
R,68543,23095
B,68545,178
I,68548,35790
B,68550,122
R,68552,22732
B,68555,90
I,68557,35959
B,68559,299
R,68562,23059
B,68564,80
I,68567,35622
B,68569,118
R,68571,22828
B,68574,217
I,68576,36022
B,68578,236
R,68581,22913
B,68583,80
I,68585,35634
B,68588,132
R,68590,23055
B,68593,262
I,68595,35945
B,68597,135
R,68600,22807
B,68602,78
I,68604,35705
B,68607,262
R,68609,23124
B,68612,184
I,68614,35831
B,68616,129
R,68619,22799
B,68621,81
I,68623,35988
B,68626,314
R,68628,23076
B,68630,92
I,68633,35630
B,68635,128
R,68638,22862
B,68640,194
I,68642,36042
B,68645,244
R,68647,22914
B,68649,76
I,68652,35677
B,68654,122
R,68657,23032
B,68659,259
I,68661,36000
B,68664,151
R,68666,22779
B,68668,78
I,68671,35737
B,68673,243
R,68675,23076
B,68678,199
I,68680,35882
B,68683,124
R,68685,22726
B,68687,74
I,68690,35905
B,68692,313
R,68694,23003
B,68697,107
I,68699,35710
B,68702,133
R,68704,22745
B,68706,173
I,68709,36007
B,68711,252
R,68713,22964
B,68716,77
I,68718,35575
B,68720,125
R,68723,22953
B,68725,266
I,68728,35893
B,68730,165
R,68732,22800
B,68735,78
I,68737,35616
B,68739,220
R,68742,23066
B,68744,215
I,68746,35749
B,68749,123
R,68751,22636
B,68754,77
I,68756,35776
B,68758,323
R,68761,22985
B,68763,123
I,68765,35570
B,68768,121
R,68770,22723
B,68773,153
I,68775,35931
B,68777,275
R,68780,22895
B,68782,81
I,68784,35530
B,68787,122
R,68789,22866
B,68791,267
I,68794,35907
B,68796,184
R,68799,22736
B,68801,80
I,68803,35604
B,68806,189
R,68808,23047
B,68810,227
I,68813,35842
B,68815,129
R,68818,22669
B,68820,74
I,68822,35758
B,68825,322
R,68827,23045
B,68829,137
I,68832,35630
B,68834,119
R,68836,22704
B,68839,129
I,68841,35934
B,68844,275
R,68846,22932
B,68848,71
I,68851,35524
B,68853,121
R,68855,22887
B,68858,261
I,68860,35882
B,68863,206
R,68865,22789
B,68867,76
I,68870,35611
B,68872,176
R,68874,23039
B,68877,222
I,68879,35856
B,68881,125
R,68884,22647
B,68886,74
I,68889,35753
B,68891,314
R,68893,23023
B,68896,160
I,68898,35713
B,68900,122
R,68903,22658
B,68905,114
I,68907,35990
B,68910,294
R,68912,22977
B,68915,73
I,68917,35568
B,68919,115
R,68922,22853
B,68924,250
I,68926,35966
B,68929,220
R,68931,22789
B,68934,79
I,68936,35560
B,68938,153
R,68941,22985
B,68943,248
I,68945,35879
B,68948,115
R,68950,22642
B,68952,74
I,68955,35690
B,68957,285
R,68960,23055
B,68962,170
I,68964,35675
B,68967,123
R,68969,22707
B,68971,93
