TAG,Time,Value
R,28317,157
B,28319,33544
I,28322,93
B,28324,53304
R,28326,162
B,28329,33521
I,28331,109
B,28334,53367
R,28336,165
I,28338,33504
B,28341,87
R,28343,53325
B,28345,178
I,28348,33522
B,28350,91
R,28352,53304
B,28355,169
I,28357,33511
B,28360,92
R,28362,53331
I,28364,184
B,28367,33538
R,28369,93
B,28371,53336
I,28374,154
B,28376,33495
R,28378,105
B,28381,53417
I,28383,167
B,28386,33527
R,28388,92
I,28390,53340
B,28393,169
R,28395,33519
B,28397,107
I,28400,53384
B,28402,165
R,28405,33513
B,28407,91
I,28409,53358
B,28412,173
R,28414,33519
I,28416,96
B,28419,53369
R,28421,166
B,28423,33532
I,28426,88
B,28428,53361
R,28431,180
B,28433,33531
I,28435,92
B,28438,53371
R,28440,165
I,28442,33498
B,28445,99
R,28447,53397
B,28449,163
I,28452,33522
B,28454,89
R,28457,53346
B,28459,157
I,28461,33546
B,28464,106
R,28466,53427
I,28468,160
B,28471,33533
R,28473,85
B,28476,53387
I,28478,163
B,28480,33567
R,28483,91
B,28485,53380
I,28487,162
B,28490,33561
R,28492,88
I,28494,53394
B,28497,180
R,28499,33560
B,28502,96
I,28504,53407
B,28506,168
R,28509,33555
B,28511,103
I,28513,53487
B,28516,171
R,28518,33534
I,28520,93
B,28523,53398
R,28525,159
B,28528,33534
I,28530,105
B,28532,53478
R,28535,172
B,28537,33532
I,28539,88
B,28542,53399
R,28544,173
I,28547,33577
B,28549,99
R,28551,53426
B,28554,165
I,28556,33552
B,28558,87
R,28561,53456
B,28563,182
I,28565,33585
B,28568,97
R,28570,53442
I,28573,162
B,28575,33563
R,28577,92
B,28580,53471
I,28582,171
B,28584,33595
R,28587,91
B,28589,53427
I,28591,162
B,28594,33549
R,28596,111
I,28599,53492
B,28601,162
R,28603,33539
B,28606,92
I,28608,53426
B,28610,167
R,28613,33563
B,28615,99
I,28618,53423
B,28620,163
R,28622,33538
I,28625,89
B,28627,53449
R,28629,184
B,28632,33560
I,28634,103
B,28636,53496
R,28639,165
B,28641,33534
I,28644,94
B,28646,53496
R,28648,181
I,28651,33567
B,28653,92
R,28655,53480
B,28658,166
I,28660,33555
B,28662,105
R,28665,53549
B,28667,169
I,28670,33581
B,28672,91
R,28674,53473
I,28677,170
B,28679,33586
R,28681,109
B,28684,53551
I,28686,171
B,28689,33610
R,28691,91
B,28693,53486
I,28696,181
B,28698,33569
R,28700,92
I,28703,53522
B,28705,171
R,28707,33580
B,28710,95
I,28712,53514
B,28715,179
R,28717,33555
B,28719,94
I,28722,53493
B,28724,160
R,28726,33545
I,28729,106
B,28731,53518
R,28734,161
B,28736,33545
I,28738,92
B,28741,53439
R,28743,172
B,28745,33554
I,28748,111
B,28750,53498
R,28752,166
I,28755,33565
B,28757,87
R,28760,53471
B,28762,180
I,28764,33553
B,28767,94
R,28769,53431
B,28771,165
I,28774,33495
B,28776,89
R,28778,53434
I,28781,176
B,28783,33515
R,28786,92
B,28788,53402
I,28790,164
B,28793,33488
R,28795,103
B,28797,53460
I,28800,167
B,28802,33497
R,28805,93
I,28807,53331
B,28809,159
R,28812,33499
B,28814,109
I,28816,53384
B,28819,163
R,28821,33479
B,28824,91
I,28826,53298
B,28828,179
R,28831,33469
I,28833,93
B,28835,53293
R,28838,164
B,28840,33434
I,28842,92
B,28845,53307
R,28847,183
B,28850,33447
I,28852,91
B,28854,53289
R,28857,161
I,28859,33456
B,28861,103
R,28864,53369
B,28866,169
I,28868,33481
B,28871,92
R,28873,53300
B,28876,160
I,28878,33482
B,28880,105
R,28883,53406
I,28885,172
B,28887,33493
R,28890,89
B,28892,53334
I,28895,173
B,28897,33474
R,28899,97
B,28902,53327
I,28904,167
B,28906,33498
R,28909,85
I,28911,53333
B,28913,184
R,28916,33487
B,28918,90
I,28921,53333
B,28923,159
R,28925,33460
B,28928,97
I,28930,53348
B,28932,171
R,28935,33487
I,28937,90
B,28939,53323
R,28942,156
B,28944,33505
I,28947,109
B,28949,53404
R,28951,167
B,28954,33499
I,28956,90
B,28958,53329
R,28961,178
I,28963,33499
B,28966,98
R,28968,53320
B,28970,165
I,28973,33481
B,28975,86
R,28977,53310
B,28980,180
I,28982,33486
B,28984,91
R,28987,53338
I,28989,170
B,28992,33498
R,28994,100
B,28996,53423
I,28999,169
B,29001,33479
R,29003,91
B,29006,53354
I,29008,159
B,29010,33510
R,29013,108
I,29015,53392
B,29018,163
R,29020,33449
B,29022,93
I,29025,53344
B,29027,168
R,29029,33492
B,29032,98
I,29034,53328
B,29037,162
R,29039,33496
I,29041,86
B,29044,53333
R,29046,183
B,29048,33482
I,29051,92
B,29053,53345
R,29055,161
B,29058,33462
I,29060,91
B,29063,53381
R,29065,175
I,29067,33505
B,29070,92
R,29072,53364
B,29074,161
I,29077,33496
B,29079,111
R,29081,53396
B,29084,160
I,29086,33443
B,29089,90
R,29091,53324
I,29093,164
B,29096,33480
R,29098,103
B,29100,53373
I,29103,163
B,29105,33466
R,29108,85
B,29110,53352
I,29112,177
B,29115,33505
R,29117,90
I,29119,53315
B,29122,169
R,29124,33486
B,29126,89
I,29129,53349
B,29131,176
R,29134,33466
B,29136,85
I,29138,53355
B,29141,164
R,29143,33462
I,29145,113
B,29148,53427
R,29150,166
B,29152,33449
I,29155,91
B,29157,53329
R,29160,167
B,29162,33475
I,29164,105
B,29167,53407
R,29169,161
I,29171,33470
B,29174,89
R,29176,53349
B,29179,173
I,29181,33449
B,29183,90
R,29186,53358
B,29188,166
I,29190,33461
B,29193,96
R,29195,53370
I,29197,186
B,29200,33492
R,29202,88
B,29205,53323
I,29207,165
B,29209,33444
R,29212,105
B,29214,53389
I,29216,169
B,29219,33468
R,29221,92
I,29223,53332
B,29226,158
R,29228,33457
B,29231,109
I,29233,53406
B,29235,164
R,29238,33490
B,29240,86
I,29242,53366
B,29245,176
R,29247,33523
I,29250,95
B,29252,53384
R,29254,167
B,29257,33481
I,29259,94
B,29261,53386
R,29264,181
B,29266,33476
I,29268,94
B,29271,53385
R,29273,164
I,29276,33444
B,29278,103
R,29280,53431
B,29283,172
I,29285,33476
B,29287,92
R,29290,53403
B,29292,169
I,29294,33493
B,29297,107
R,29299,53485
I,29302,172
B,29304,33492
R,29306,89
B,29309,53390
I,29311,175
B,29313,33496
R,29316,94
B,29318,53412
I,29321,167
B,29323,33471
R,29325,90
I,29328,53445
B,29330,180
R,29332,33500
B,29335,92
I,29337,53413
B,29339,161
R,29342,33492
B,29344,101
I,29347,53507
B,29349,169
R,29351,33481
I,29354,92
B,29356,53445
R,29358,162
B,29361,33493
I,29363,110
B,29366,53500
R,29368,164
B,29370,33508
I,29373,87
B,29375,53431
R,29377,172
I,29380,33490
B,29382,99
R,29384,53446
B,29387,170
I,29389,33491
B,29392,90
R,29394,53469
B,29396,184
I,29399,33492
B,29401,93
R,29403,53458
I,29406,166
B,29408,33491
R,29411,98
B,29413,53460
I,29415,168
B,29418,33492
R,29420,90
B,29422,53444
I,29425,162
B,29427,33506
R,29429,105
I,29432,53500
B,29434,159
R,29437,33471
B,29439,92
I,29441,53458
B,29444,174
R,29446,33503
B,29448,105
I,29451,53520
B,29453,164
R,29455,33469
I,29458,88
B,29460,53455
R,29463,174
B,29465,33498
I,29467,92
B,29470,53444
R,29472,167
B,29474,33468
I,29477,94
B,29479,53469
R,29482,174
I,29484,33472
B,29486,90
R,29489,53488
B,29491,163
I,29493,33539
B,29496,106
R,29498,53542
B,29500,162
I,29503,33492
B,29505,95
R,29508,53494
I,29510,165
B,29512,33549
R,29515,100
B,29517,53524
I,29519,165
B,29522,33517
R,29524,86
B,29526,53504
I,29529,184
B,29531,33541
R,29534,93
I,29536,53477
B,29538,164
R,29541,33488
B,29543,91
I,29545,53503
B,29548,177
R,29550,33479
B,29553,93
I,29555,53488
B,29557,156
R,29560,33493
I,29562,104
B,29564,53568
R,29567,168
B,29569,33508
I,29571,96
B,29574,53524
R,29576,169
B,29579,33517
I,29581,102
B,29583,53564
R,29586,159
I,29588,33486
B,29590,92
R,29593,53502
B,29595,177
I,29597,33495
B,29600,87
R,29602,53449
B,29605,165
I,29607,33475
B,29609,89
R,29612,53445
I,29614,178
B,29616,33433
R,29619,91
B,29621,53376
I,29624,163
B,29626,33449
R,29628,104
B,29631,53435
I,29633,167
B,29635,33452
R,29638,93
I,29640,53328
B,29642,166
R,29645,33449
B,29647,106
I,29650,53390
B,29652,161
R,29654,33451
B,29657,93
I,29659,53325
B,29661,177
R,29664,33471
I,29666,94
B,29668,53333
R,29671,164
B,29673,33434
I,29676,88
B,29678,53325
R,29680,182
B,29683,33422
I,29685,93
B,29687,53306
R,29690,163
I,29692,33432
B,29695,103
R,29697,53376
B,29699,167
I,29702,33402
B,29704,89
R,29706,53326
B,29709,168
I,29711,33431
B,29713,110
R,29716,53377
I,29718,164
B,29721,33434
R,29723,90
B,29725,53322
I,29728,181
B,29730,33448
R,29732,94
B,29735,53340
I,29737,170
B,29740,33439
R,29742,91
I,29744,53350
B,29747,182
R,29749,33454
B,29751,92
I,29754,53317
B,29756,166
R,29758,33441
B,29761,104
I,29763,53377
B,29766,169
R,29768,33421

