TAG,Time,Value
B,11828,966
R,11830,30625
B,11833,911
I,11835,41525
B,11837,991
R,11840,30594
B,11842,874
I,11845,41376
B,11847,924
R,11849,30569
B,11852,923
I,11854,41459
B,11856,930
R,11859,30525
B,11861,843
I,11863,41356
B,11866,930
R,11868,30566
B,11871,913
I,11873,41355
B,11875,926
R,11878,30478
B,11880,856
I,11882,41366
B,11885,991
R,11887,30608
B,11890,884
I,11892,41363
B,11894,932
R,11897,30520
B,11899,879
I,11901,41410
B,11904,967
R,11906,30521
B,11908,856
I,11911,41315
B,11913,910
R,11916,30557
B,11918,904
I,11920,41419
B,11923,928
R,11925,30483
B,11927,833
I,11930,41316
B,11932,918
R,11935,30503
B,11937,893
I,11939,41353
B,11942,904
R,11944,30448
B,11946,825
I,11949,41330
B,11951,945
R,11953,30551
B,11956,844
I,11958,41342
B,11961,886
R,11963,30411
B,11965,832
I,11968,41389
B,11970,944
R,11972,30471
B,11975,827
I,11977,41283
B,11980,880
R,11982,30449
B,11984,878
I,11987,41415
B,11989,919
R,11991,30487
B,11994,814
I,11996,41296
B,11999,903
R,12001,30514
B,12003,891
I,12006,41387
B,12008,890
R,12010,30485
B,12013,826
I,12015,41330
B,12017,940
R,12020,30544
B,12022,869
I,12025,41342
B,12027,888
R,12029,30466
B,12032,844
I,12034,41402
B,12036,957
R,12039,30516
B,12041,839
I,12044,41350
B,12046,883
R,12048,30472
B,12051,874
I,12053,41444
B,12055,920
R,12058,30506
B,12060,824
I,12062,41345
B,12065,889
R,12067,30548
B,12070,905
I,12072,41403
B,12074,910
R,12077,30492
B,12079,817
I,12081,41385
B,12084,931
R,12086,30572
B,12089,872
I,12091,41416
B,12093,890
R,12096,30500
B,12098,841
I,12100,41430
B,12103,963
R,12105,30580
B,12107,835
I,12110,41384
B,12112,892
R,12115,30497
B,12117,870
I,12119,41469
B,12122,931
R,12124,30501
B,12126,823
I,12129,41370
B,12131,898
R,12134,30559
B,12136,899
I,12138,41428
B,12141,907
R,12143,30464
B,12145,815
I,12148,41378
B,12150,916
R,12152,30600
B,12155,865
I,12157,41383
B,12160,895
R,12162,30442
B,12164,830
I,12167,41412
B,12169,948
R,12171,30558
B,12174,836
I,12176,41382
B,12179,884
R,12181,30477
B,12183,857
I,12186,41418
B,12188,935
R,12190,30516
B,12193,820
I,12195,41352
B,12198,886
R,12200,30527
B,12202,889
I,12205,41419
B,12207,895
R,12209,30453
B,12212,825
I,12214,41357
B,12216,912
R,12219,30554
B,12221,866
I,12224,41413
B,12226,876
R,12228,30451
B,12231,814
I,12233,41390
B,12235,944
R,12238,30538
B,12240,829
I,12243,41379
B,12245,871
R,12247,30436
B,12250,840
I,12252,41476
B,12254,919
R,12257,30507
B,12259,817
I,12261,41381
B,12264,869
R,12266,30502
B,12269,877
I,12271,41506
B,12273,904
R,12276,30467
B,12278,810
I,12280,41409
B,12283,900
R,12285,30532
B,12288,878
I,12290,41455
B,12292,882
R,12295,30442
B,12297,822
I,12299,41476
B,12302,947
R,12304,30561
B,12306,830
I,12309,41447
B,12311,872
R,12314,30436
B,12316,844
I,12318,41504
B,12321,942
R,12323,30518
B,12325,826
I,12328,41421
B,12330,885
R,12333,30575
B,12335,904
I,12337,41607
B,12340,941
R,12342,30657
B,12344,867
I,12347,41556
B,12349,969
R,12351,30836
B,12354,1065
I,12356,41727
B,12359,1117
R,12361,31247
B,12363,1128
I,12366,41955
B,12368,1264
R,12370,31469
B,12373,1225
I,12375,41993
B,12378,1420
R,12380,32578
B,12382,1720
I,12385,42045
B,12387,1069
R,12389,30977
B,12392,831
I,12394,41569
B,12397,868
R,12399,30769
B,12401,884
I,12404,41673
B,12406,902
R,12408,30767
B,12411,817
I,12413,41572
B,12416,904
R,12418,30810
B,12420,884
I,12423,41633
B,12425,897
R,12427,30739
B,12430,822
I,12432,41592
B,12434,939
R,12437,30840
B,12439,853
I,12442,41598
B,12444,873
R,12446,30726
B,12449,855
I,12451,41669
B,12453,950
R,12456,30847
B,12458,837
I,12461,41582
B,12463,878
R,12465,30754
B,12468,886
I,12470,41656
B,12472,906
R,12475,30776
B,12477,823
I,12479,41593
B,12482,898
R,12484,30819
B,12487,899
I,12489,41679
B,12491,895
R,12494,30743
B,12496,842
I,12498,41602
B,12501,938
R,12503,30840
B,12506,858
I,12508,41617
B,12510,883
R,12513,30725
B,12515,838
I,12517,41641
B,12520,953
R,12522,30836
B,12524,842
I,12527,41595
B,12529,886
R,12532,30755
B,12534,879
I,12536,41708
B,12539,922
R,12541,30773
B,12543,823
I,12546,41578
B,12548,900
R,12551,30799
B,12553,894
I,12555,41634
B,12558,890
R,12560,30781
B,12562,830
I,12565,41662
B,12567,938
R,12570,30831
B,12572,869
I,12574,41653
B,12577,885
R,12579,30736
B,12581,844
I,12584,41684
B,12586,966
R,12588,30794
B,12591,842
I,12593,41646
B,12596,886
R,12598,30754
B,12600,858
I,12603,41654
B,12605,879
R,12607,30638
B,12610,771
I,12612,41524
B,12615,833
R,12617,30578
B,12619,834
I,12622,41574
B,12624,829
R,12626,30515
B,12629,743
I,12631,41518
B,12633,854
R,12636,30624
B,12638,784
I,12641,41560
B,12643,809
R,12645,30479
B,12648,738
I,12650,41568
B,12652,862
R,12655,30594
B,12657,742
I,12660,41530
B,12662,793
R,12664,30464
B,12667,770
I,12669,41621
B,12671,841
R,12674,30546
B,12676,733
I,12678,41542
B,12681,786
R,12683,30536
B,12686,793
I,12688,41618
B,12690,805
R,12693,30507
B,12695,726
I,12697,41545
B,12700,820
R,12702,30566
B,12705,776
I,12707,41517
B,12709,787
R,12712,30451
B,12714,727
I,12716,41538
B,12719,851
R,12721,30523
B,12724,747
I,12726,41433
B,12728,787
R,12731,30421
B,12733,756
I,12735,41474
B,12738,838
R,12740,30445
B,12742,726
I,12745,41358
B,12747,785
R,12750,30452
B,12752,799
I,12754,41377
B,12757,803
R,12759,30380
B,12761,721
I,12764,41271
B,12766,820
R,12769,30455
B,12771,778
I,12773,41317
B,12776,787
R,12778,30315
B,12780,723
I,12783,41333
B,12785,853
R,12787,30435
B,12790,738
I,12792,41292
B,12795,776
R,12797,30339
B,12799,751
I,12802,41346
B,12804,844
R,12806,30382
B,12809,733
I,12811,41283
B,12814,777
R,12816,30369
B,12818,789
I,12821,41355
B,12823,797
R,12825,30384
B,12828,723
I,12830,41264
B,12833,803
R,12835,30433
B,12837,788
I,12840,41325
B,12842,790
R,12844,30264
B,12847,702
I,12849,41311
B,12851,822
R,12854,30387
B,12856,723
I,12859,41301
B,12861,754
R,12863,30275
B,12866,721
I,12868,41351
B,12870,821
R,12873,30345
B,12875,706
I,12878,41254
B,12880,763
R,12882,30326
B,12885,763
I,12887,41337
B,12889,781
R,12892,30329
B,12894,689
I,12896,41233
B,12899,769
R,12901,30334
B,12904,756
I,12906,41279
B,12908,757
R,12911,30271
B,12913,694
I,12915,41276
B,12918,808
R,12920,30356
B,12923,715
I,12925,41273
B,12927,757
R,12930,30268
B,12932,701
I,12934,41358
B,12937,809
R,12939,30312
B,12941,699
I,12944,41260
B,12946,741
R,12949,30299
B,12951,735
I,12953,41341
B,12956,767
R,12958,30316
B,12960,679
I,12963,41255
B,12965,760
R,12968,30334
B,12970,750
I,12972,41323
B,12975,752
R,12977,30276
B,12979,679
I,12982,41305
B,12984,801
R,12986,30338
B,12989,714
I,12991,41279
B,12994,737
R,12996,30276
B,12998,696
I,13001,41345
B,13003,815
R,13005,30312
B,13008,695
I,13010,41264
B,13013,737
R,13015,30258
B,13017,729
I,13020,41368
B,13022,773
R,13024,30291
B,13027,675
I,13029,41254
B,13031,765
R,13034,30314
B,13036,757
I,13039,41354
B,13041,759
R,13043,30303
B,13046,694
I,13048,41311
B,13050,808
R,13053,30397
B,13055,735
I,13058,41314
B,13060,756
R,13062,30273
B,13065,710
I,13067,41375
B,13069,819
R,13072,30346
B,13074,713
I,13077,41290
B,13079,746
R,13081,30249
B,13084,735
I,13086,41361
B,13088,783
R,13091,30251
B,13093,689
I,13095,41274
B,13098,753
R,13100,30293
B,13103,751
I,13105,41345
B,13107,752
R,13110,30244
B,13112,685
I,13114,41282
B,13117,777
R,13119,30323
B,13122,723
I,13124,41292
B,13126,750
R,13129,30234
B,13131,693
I,13133,41341
B,13136,798
R,13138,30308
B,13140,698
I,13143,41298
B,13145,745
R,13148,30240
B,13150,717
I,13152,41366
B,13155,789
R,13157,30248
B,13159,676
I,13162,41276
B,13164,746
R,13167,30264
B,13169,734
I,13171,41331
B,13174,746
R,13176,30205
B,13178,665
I,13181,41309
B,13183,754
R,13185,30293
B,13188,708
I,13190,41306
B,13193,720
R,13195,30168
B,13197,665
I,13200,41304
B,13202,788
R,13204,30272
B,13207,674
I,13209,41272
B,13212,709
R,13214,30178
B,13216,686
I,13219,41341
B,13221,768
R,13223,30204
B,13226,651
I,13228,41249
B,13231,711
R,13233,30198
B,13235,708
I,13238,41317
B,13240,719
R,13242,30114
B,13245,635
I,13247,41258
B,13249,729
R,13252,30207
B,13254,699
I,13257,41291
B,13259,719
R,13261,30122
B,13264,645
I,13266,41329
B,13268,775
R,13271,30221
B,13273,668
I,13276,41317
B,13278,708
R,13280,30193
B,13283,693
I,13285,41363
B,13287,773
R,13290,30231
B,13292,662
I,13294,41257
B,13297,707
R,13299,30224
B,13302,715
I,13304,41366
B,13306,735
R,13309,30181
B,13311,655
I,13313,41270
B,13316,733
R,13318,30275
B,13321,709
I,13323,41341
B,13325,724
R,13328,30162
B,13330,649
I,13332,41325
B,13335,777
R,13337,30245
B,13340,677
I,13342,41311
B,13344,706
R,13347,30164
B,13349,675
I,13351,41373
B,13354,767
R,13356,30237
B,13358,666
I,13361,41284
B,13363,715
R,13366,30220
B,13368,717
I,13370,41419
B,13373,737
R,13375,30186
B,13377,654
I,13380,41304
B,13382,736
R,13385,30269
B,13387,710
I,13389,41349
B,13392,724
R,13394,30184
B,13396,649
I,13399,41380
B,13401,773
R,13403,30275
B,13406,684
I,13408,41364
B,13411,714
R,13413,30181
B,13415,670
I,13418,41413
B,13420,794
R,13422,30246
B,13425,664
I,13427,41343
B,13430,707
R,13432,30269
B,13434,713
I,13437,41437
B,13439,739
R,13441,30246
B,13444,655
I,13446,41324
B,13448,729
R,13451,30300
B,13453,723
I,13456,41362
B,13458,724
R,13460,30209
B,13463,650
I,13465,41357
B,13467,768
R,13470,30302
B,13472,679
I,13475,41352
B,13477,710
R,13479,30197
B,13482,670
I,13484,41407
B,13486,781
R,13489,30264
B,13491,665
I,13493,41356
B,13496,702
R,13498,30197
B,13501,697
I,13503,41440
B,13505,745
R,13508,30236
B,13510,659
I,13512,41332
B,13515,723
R,13517,30266
B,13520,727
I,13522,41402
B,13524,732
R,13527,30219
B,13529,656
I,13531,41357
B,13534,763
R,13536,30303
B,13538,693
I,13541,41400
B,13543,723
R,13546,30199
B,13548,666
I,13550,41417
B,13553,783
R,13555,30257
B,13557,675
I,13560,41373
B,13562,723
R,13565,30207
B,13567,705
I,13569,41465
B,13572,770
R,13574,30214
B,13576,662
I,13579,41377
B,13581,729
R,13584,30253
B,13586,727
I,13588,41465
B,13591,733
R,13593,30212
B,13595,657
I,13598,41446
B,13600,762
R,13602,30322
B,13605,697
I,13607,41402
B,13610,716
R,13612,30232
B,13614,673
I,13617,41465
B,13619,779
R,13621,30270
B,13624,677
I,13626,41412
B,13629,714
R,13631,30245
B,13633,701
I,13636,41506
B,13638,774
R,13640,30308
B,13643,668
I,13645,41379
B,13647,727
R,13650,30298
B,13652,731
I,13655,41495
B,13657,734
R,13659,30262
B,13662,667
I,13664,41430
B,13666,759
R,13669,30297
B,13671,719
I,13674,41471
B,13676,727
R,13678,30280
B,13681,680
I,13683,41491
B,13685,796
R,13688,30331
B,13690,697
I,13692,41452
B,13695,723
R,13697,30275
B,13700,698
I,13702,41539
B,13704,782
R,13707,30333
B,13709,681
I,13711,41439
B,13714,737
R,13716,30286
B,13719,736
I,13721,41489
B,13723,742
R,13726,30276
B,13728,673
I,13730,41386
B,13733,759
R,13735,30310
B,13738,722
I,13740,41381
B,13742,740
R,13745,30194
B,13747,673
I,13749,41376
B,13752,796
R,13754,30282
B,13756,695
I,13759,41310
B,13761,717
R,13764,30157
B,13766,706
I,13768,41348
B,13771,785
R,13773,30202
B,13775,680
I,13778,41218
B,13780,727
R,13783,30170
B,13785,737
I,13787,41311
B,13790,749
R,13792,30136
B,13794,667
I,13797,41188
B,13799,753
R,13801,30201
B,13804,732
I,13806,41216
B,13809,741
R,13811,30118
B,13813,668
I,13816,41196
B,13818,796
R,13820,30187
B,13823,684
I,13825,41185
B,13828,728
R,13830,30110
B,13832,695
I,13835,41244
B,13837,793
R,13839,30134
B,13842,683
I,13844,41203
B,13846,727
R,13849,30151
B,13851,737
I,13854,41263
B,13856,755
R,13858,30154
B,13861,677
I,13863,41210
B,13865,765
R,13868,30179
B,13870,744
I,13873,41265
B,13875,747
R,13877,30136
B,13880,676
I,13882,41217
B,13884,801
R,13887,30247
B,13889,707
I,13891,41220
B,13894,732
R,13896,30087
B,13899,691
I,13901,41263
B,13903,805
R,13906,30145
B,13908,683
I,13910,41205
B,13913,722
R,13915,30131
B,13918,728
I,13920,41268
B,13922,757
R,13925,30125
B,13927,894
I,13929,41365
B,13932,816
R,13934,30166
B,13937,771
I,13939,41245
B,13941,746
R,13944,29931
B,13946,645
I,13948,41101
B,13951,751
R,13953,29958
B,13955,660
I,13958,41072
B,13960,670
R,13963,29842
B,13965,622
I,13967,41134
B,13970,737
R,13972,29830
B,13974,616
I,13977,41074
B,13979,659
R,13982,29801
B,13984,652
I,13986,41130
B,13989,681
R,13991,29752
B,13993,585
I,13996,40991
B,13998,660
R,14000,29799
B,14003,644
I,14005,41053
B,14008,640
R,14010,29690
B,14012,570
I,14015,41074
B,14017,686
R,14019,29796
B,14022,612
I,14024,41047
B,14027,629
R,14029,29682
B,14031,582
I,14034,41082
B,14036,697
R,14038,29729
B,14041,583
I,14043,41025
B,14045,626
R,14048,29720
B,14050,613
I,14053,41132
B,14055,664
R,14057,29738
B,14060,561
I,14062,41016
B,14064,635
R,14067,29707
B,14069,633
I,14072,41063
B,14074,636
R,14076,29679
B,14079,558
I,14081,41054
B,14083,671
R,14086,29762
B,14088,614
I,14091,41044
B,14093,633
R,14095,29683
B,14098,570
I,14100,41079
B,14102,689
R,14105,29737
B,14107,570
I,14109,40999
B,14112,612
R,14114,29637
B,14117,601
I,14119,41083
B,14121,659
R,14124,29677
B,14126,553
I,14128,41038
B,14131,614
R,14133,29676
B,14136,617
I,14138,41056
B,14140,620
R,14143,29640
B,14145,550
I,14147,41032
B,14150,638
R,14152,29722
B,14154,592
I,14157,41058
B,14159,607
R,14162,29630
B,14164,545
I,14166,41045
B,14169,662
R,14171,29660
B,14173,553
I,14176,41030
B,14178,597
R,14181,29631
B,14183,567
I,14185,41081
B,14188,642
R,14190,29613
B,14192,520
I,14195,40987
B,14197,578
R,14199,29602
B,14202,576
I,14204,41039
B,14207,579
R,14209,29543
B,14211,506
I,14214,40985
B,14216,606
R,14218,29635
B,14221,562
I,14223,40999
B,14226,580
R,14228,29524
B,14230,502
I,14233,41002
B,14235,640
R,14237,29608
B,14240,534
I,14242,41011
B,14245,560
R,14247,29546
B,14249,538
I,14252,41078
B,14254,618
R,14256,29547
B,14259,508
I,14261,41017
B,14263,563
R,14266,29556
B,14268,566
I,14271,41068
B,14273,586
R,14275,29519
B,14278,503
I,14280,41015
B,14282,584
R,14285,29589
B,14287,568
I,14290,41014
B,14292,572
R,14294,29539
B,14297,502
I,14299,41032
B,14301,628
R,14304,29620
B,14306,522
I,14308,41036
B,14311,567
R,14313,29503
B,14316,528
I,14318,41094
B,14320,622
R,14323,29538
B,14325,508
I,14327,40971
B,14330,553
R,14332,29537
B,14335,559
I,14337,41118
B,14339,579
R,14342,29526
B,14344,494
I,14346,40978
B,14349,582
R,14351,29595
B,14354,568
I,14356,41034
B,14358,560
R,14361,29482
B,14363,501
I,14365,41017
B,14368,612
R,14370,29567
B,14372,521
I,14375,41021
B,14377,550
R,14380,29505
B,14382,517
I,14384,41065
B,14387,616
R,14389,29561
B,14391,500
I,14394,41011
B,14396,541
R,14399,29515
B,14401,553
I,14403,41144
B,14406,583
R,14408,29535
B,14410,490
I,14413,41013
B,14415,585
R,14417,29589
B,14420,563
I,14422,41064
B,14425,573
R,14427,29519
B,14429,509
I,14432,41038
B,14434,639
R,14436,29681
B,14439,555
I,14441,41136
B,14444,587
R,14446,29634
B,14448,565
I,14451,41171
B,14453,679
R,14455,29710
B,14458,559
I,14460,41080
B,14462,606
R,14465,29681
B,14467,594
I,14470,41173
B,14472,635
R,14474,29676
B,14477,541
I,14479,41091
B,14481,616
R,14484,29710
B,14486,609
I,14489,41146
B,14491,615
R,14493,29674
B,14496,540
I,14498,41136
B,14500,652
R,14503,29737
B,14505,583
I,14507,41131
B,14510,602
R,14512,29630
B,14515,550
I,14517,41154
B,14519,672
R,14522,29719
B,14524,550
I,14526,41123
B,14529,604
R,14531,29664
B,14534,589
I,14536,41228
B,14538,641
R,14541,29653
B,14543,542
I,14545,41100
B,14548,605
R,14550,29696
B,14552,609
I,14555,41189
B,14557,606
R,14560,29622
B,14562,532
I,14564,41098
B,14567,632
R,14569,29701
B,14571,578
I,14574,41139
B,14576,599
R,14579,29611
B,14581,540
I,14583,41181
B,14586,652
R,14588,29678
B,14590,546
I,14593,41146
B,14595,585
R,14598,29620
B,14600,579
I,14602,41237
B,14605,641
R,14607,29675
B,14609,537
I,14612,41180
B,14614,607
R,14616,29688
B,14619,601
I,14621,41187
B,14624,609
R,14626,29636
B,14628,539
I,14631,41125
B,14633,632
R,14635,29694
B,14638,580
I,14640,41161
B,14643,593
R,14645,29629
B,14647,535
I,14650,41182
B,14652,654
R,14654,29721
B,14657,548
I,14659,41132
B,14661,591
R,14664,29647
B,14666,564
I,14669,41240
B,14671,639
R,14673,29651
B,14676,531
I,14678,41152
B,14680,596
R,14683,29658
B,14685,598
I,14688,41211
B,14690,608
R,14692,29631
B,14695,532
I,14697,41108
B,14699,624
R,14702,29718
B,14704,583
I,14706,41170
B,14709,590
R,14711,29624
B,14714,530
I,14716,41107
B,14718,661
R,14721,29661
B,14723,545
I,14725,41033
B,14728,592
R,14730,29548
B,14733,558
I,14735,41093
B,14737,639
R,14740,29567
B,14742,533
I,14744,40934
B,14747,589
R,14749,29578
B,14752,597
I,14754,41030
B,14756,608
R,14759,29534
B,14761,534
I,14763,40965
B,14766,614
R,14768,29621
B,14770,587
I,14773,40980
B,14775,588
R,14778,29489
B,14780,529
I,14782,40954
B,14785,656
R,14787,29624
B,14789,548
I,14792,40957
B,14794,590
R,14797,29527
B,14799,554
I,14801,41018
B,14804,651
R,14806,29568
B,14808,540
I,14811,40956
B,14813,586
R,14815,29559
B,14818,591
I,14820,41052
B,14823,612
R,14825,29574
B,14827,536
I,14830,40947
B,14832,612
R,14834,29591
B,14837,589
I,14839,40956
B,14842,591
R,14844,29532
B,14846,518
I,14849,40989
B,14851,649
R,14853,29583
B,14856,547
I,14858,40984
B,14860,586
R,14863,29537
B,14865,553
I,14868,41060
B,14870,648
R,14872,29582
B,14875,535
I,14877,40975
B,14879,586
R,14882,29534
B,14884,582
I,14887,41079
B,14889,608
R,14891,29562
B,14894,531
I,14896,40948
B,14898,611
R,14901,29624
B,14903,596
I,14905,41002
B,14908,602
R,14910,29497
B,14913,522
I,14915,40999
B,14917,646
R,14920,29638
B,14922,555
I,14924,41044
B,14927,581
R,14929,29504
B,14932,549
I,14934,41062
B,14936,658
R,14939,29565
B,14941,535
I,14943,40990
B,14946,584
R,14948,29553
B,14951,580
I,14953,41065
B,14955,615
R,14958,29582
B,14960,523
I,14962,40972
B,14965,604
R,14967,29602
B,14969,595
I,14972,41036
B,14974,599
R,14977,29548
B,14979,525
I,14981,41029
B,14984,635
R,14986,29619
B,14988,559
I,14991,41012
B,14993,573
R,14996,29537
B,14998,544
I,15000,41081
B,15003,658
R,15005,29607
B,15007,549
I,15010,40987
B,15012,582
R,15014,29548
B,15017,570
I,15019,41035
B,15022,620
R,15024,29555
B,15026,529
I,15029,40991
B,15031,592
R,15033,29597
B,15036,601
I,15038,41054
B,15041,598
R,15043,29528
B,15045,523
I,15048,40997
B,15050,626
R,15052,29591
B,15055,564
I,15057,41020
B,15059,585
R,15062,29525
B,15064,535
I,15067,41058
B,15069,653
R,15071,29599
B,15074,539
I,15076,41019
B,15078,584
R,15081,29512
B,15083,570
I,15086,41078
B,15088,623
R,15090,29551
B,15093,523
I,15095,40982
B,15097,592
R,15100,29560
B,15102,602
I,15105,41048
B,15107,607
R,15109,29493
B,15112,518
I,15114,41004
B,15116,624
R,15119,29619
B,15121,574
I,15123,41039
B,15126,583
R,15128,29514
B,15131,534
I,15133,41063
B,15135,645
R,15138,29621
B,15140,541
I,15142,41032
B,15145,577
R,15147,29542
B,15150,561
I,15152,41095
B,15154,626
R,15157,29565
B,15159,528
I,15161,41051
B,15164,574
R,15166,29562
B,15168,590
I,15171,41148
B,15173,605
R,15176,29568
B,15178,519
I,15180,41061
B,15183,616
R,15185,29604
B,15187,585
I,15190,41091
B,15192,589
R,15195,29537
B,15197,524
I,15199,41101
B,15202,652
R,15204,29625
B,15206,540
I,15209,41117
B,15211,577
R,15213,29554
B,15216,559
I,15218,41161
B,15221,633
R,15223,29568
B,15225,527
I,15228,41055
B,15230,586
R,15232,29578
B,15235,580
I,15237,41162
B,15240,611
R,15242,29557
B,15244,523
I,15247,41059
B,15249,613
R,15251,29598
B,15254,587
I,15256,41094
B,15259,592
R,15261,29521
B,15263,525
I,15266,41102
B,15268,643
R,15270,29605
B,15273,549
I,15275,41099
B,15277,573
R,15280,29525
B,15282,557
I,15285,41174
B,15287,648
R,15289,29566
B,15292,530
I,15294,41108
B,15296,574
R,15299,29544
B,15301,586
I,15304,41153
B,15306,601
R,15308,29558
B,15311,524
I,15313,41095
B,15315,600
R,15318,29668
B,15320,587
I,15322,41142
B,15325,590
R,15327,29493
B,15330,517
I,15332,41121
B,15334,649
R,15337,29627
B,15339,545
I,15341,41101
B,15344,571
R,15346,29569
B,15349,544
I,15351,41184
B,15353,653
R,15356,29592
B,15358,532
I,15360,41116
B,15363,590
R,15365,29564
B,15368,585
I,15370,41208
B,15372,604
R,15375,29581
B,15377,525
I,15379,41120
B,15382,596
R,15384,29656
B,15386,592
I,15389,41173
B,15391,592
R,15394,29587
B,15396,520
I,15398,41159
B,15401,644
R,15403,29625
B,15405,549
I,15408,41162
B,15410,571
R,15413,29580
B,15415,538
I,15417,41202
B,15420,655
R,15422,29607
B,15424,538
I,15427,41120
B,15429,583
R,15431,29574
B,15434,581
I,15436,41210
B,15439,620
R,15441,29626
B,15443,525
I,15446,41101
B,15448,609
R,15450,29644
B,15453,597
I,15455,41180
B,15458,599
R,15460,29564
B,15462,528
I,15465,41149
B,15467,640
R,15469,29653
B,15472,559
I,15474,41187
B,15476,581
R,15479,29566
B,15481,538
I,15484,41194
B,15486,662
R,15488,29624
B,15491,541
I,15493,41153
B,15495,584
R,15498,29565
B,15500,575
I,15503,41235
B,15505,621
R,15507,29600
B,15510,524
I,15512,41149
B,15514,592
R,15517,29612
B,15519,593
I,15521,41214
B,15524,597
R,15526,29561
B,15529,518
I,15531,41176
B,15533,638
R,15536,29656
B,15538,564
I,15540,41218
B,15543,576
R,15545,29568
B,15548,534
I,15550,41240
B,15552,658
R,15555,29636
B,15557,541
I,15559,41206
B,15562,581
R,15564,29604
B,15566,573
I,15569,41288
B,15571,623
R,15574,29614
B,15576,519
I,15578,41155
B,15581,589
R,15583,29631
B,15585,588
I,15588,41237
B,15590,608
R,15593,29591
B,15595,528
I,15597,41159
B,15600,622
R,15602,29630
B,15604,567
I,15607,41109
B,15609,587
R,15612,29519
B,15614,527
I,15616,41096
B,15619,655
R,15621,29575
B,15623,531
I,15626,41058
B,15628,586
R,15630,29502
B,15633,564
I,15635,41115
B,15638,630
R,15640,29513
B,15642,530
I,15645,41005
B,15647,595
R,15649,29501
B,15652,600
I,15654,41044
B,15657,591
R,15659,29480
B,15661,532
I,15664,40967
B,15666,618
R,15668,29550
B,15671,575
I,15673,41015
B,15675,583
R,15678,29441
B,15680,529
I,15683,41006
B,15685,654
R,15687,29575
B,15690,536
I,15692,40957
B,15694,579
R,15697,29492
B,15699,555
I,15702,41061
B,15704,630
R,15706,29513
B,15709,530
I,15711,40967
B,15713,581
R,15716,29526
B,15718,591
I,15720,41051
B,15723,599
R,15725,29491
B,15728,525
I,15730,40988
B,15732,617
R,15735,29566
B,15737,582
I,15739,41018
B,15742,588
R,15744,29448
B,15747,528
I,15749,41028
B,15751,652
R,15754,29566
B,15756,538
I,15758,41016
B,15761,582
R,15763,29468
B,15766,554
I,15768,41088
B,15770,627
R,15773,29545
B,15775,531
I,15777,40958
B,15780,590
R,15782,29489
B,15784,588
I,15787,41074
B,15789,602
R,15792,29534
B,15794,529
I,15796,40979
B,15799,604
R,15801,29553
B,15803,588
I,15806,41023
B,15808,594
R,15811,29446
B,15813,518
I,15815,41029
B,15818,642
R,15820,29587
B,15822,542
I,15825,41051
B,15827,570
R,15829,29489
B,15832,543
I,15834,41082
B,15837,646
R,15839,29527
B,15841,531
I,15844,41005
B,15846,582
R,15848,29489
B,15851,589
I,15853,41089
B,15856,606
R,15858,29492
B,15860,523
I,15863,41005
B,15865,611
R,15867,29550
B,15870,589
I,15872,41057
B,15874,595
R,15877,29464
B,15879,524
I,15882,41062
B,15884,640
R,15886,29545
B,15889,548
I,15891,41023
B,15893,583
R,15896,29496
B,15898,548
I,15901,41098
B,15903,653
R,15905,29534
B,15908,539
I,15910,41015
B,15912,582
R,15915,29535
B,15917,583
I,15919,41084
B,15922,610
R,15924,29533
B,15927,525
I,15929,41006
B,15931,599
R,15934,29532
B,15936,588
I,15938,41069
B,15941,598
R,15943,29502
B,15946,523
I,15948,41029
B,15950,644
R,15953,29591
B,15955,558
I,15957,41055
B,15960,588
R,15962,29471
B,15965,539
I,15967,41109
B,15969,651
R,15972,29522
B,15974,531
I,15976,41034
B,15979,585
R,15981,29520
B,15983,577
I,15986,41121
B,15988,613
R,15991,29505
B,15993,522
I,15995,41019
B,15998,592
R,16000,29528
B,16002,592
I,16005,41078
B,16007,591
R,16010,29488
B,16012,524
I,16014,41041
B,16017,630
R,16019,29567
B,16021,562
I,16024,41063
B,16026,584
R,16028,29434
B,16031,542
I,16033,41120
B,16036,649
R,16038,29567
B,16040,530
I,16043,41053
B,16045,574
R,16047,29490
B,16050,567
I,16052,41160
B,16055,613
R,16057,29521
B,16059,527
I,16062,41053
B,16064,601
R,16066,29562
B,16069,591
I,16071,41111
B,16073,598
R,16076,29507
B,16078,528
I,16081,41062
B,16083,618
R,16085,29564
B,16088,568
I,16090,41115
B,16092,585
R,16095,29494
B,16097,534
I,16100,41140
B,16102,653
R,16104,29573
B,16107,540
I,16109,41087
B,16111,584
R,16114,29509
B,16116,556
I,16119,41190
B,16121,626
R,16123,29551
B,16126,528
I,16128,41114
B,16130,587
R,16133,29553
B,16135,593
I,16137,41193
B,16140,600
R,16142,29506
B,16145,521
I,16147,41124
B,16149,629
R,16152,29588
B,16154,574
I,16156,41119
B,16159,594
R,16161,29500
B,16164,532
I,16166,41164
B,16168,656
R,16171,29588
B,16173,542
I,16175,41103
B,16178,583
R,16180,29493
B,16182,559
I,16185,41191
B,16187,640
R,16190,29527
B,16192,534
I,16194,41111
B,16197,591
R,16199,29577
B,16201,596
I,16204,41187
B,16206,605
R,16209,29548
B,16211,526
I,16213,41145
B,16216,623
R,16218,29599
B,16220,580
I,16223,41180
B,16225,587
R,16227,29513
B,16230,539
I,16232,41162
B,16235,657
R,16237,29602
B,16239,541
I,16242,41136
