TAG,Time,Value
R,9272,37882
B,9274,104
I,9277,59027
B,9279,178
R,9282,37894
B,9284,102
I,9286,59015
B,9289,165
R,9291,37913
B,9293,114
I,9296,58986
B,9298,179
R,9300,37910
B,9303,96
I,9305,59028
B,9308,180
R,9310,37907
B,9312,104
I,9315,59047
B,9317,180
R,9319,37900
B,9322,92
I,9324,59057
B,9326,184
R,9329,37940
B,9331,101
I,9333,59049
B,9336,173
R,9338,37927
B,9341,101
I,9343,59058
B,9345,180
R,9348,37925
B,9350,106
I,9352,59056
B,9355,171
R,9357,37920
B,9359,106
I,9362,59028
B,9364,174
R,9367,37920
B,9369,98
I,9371,59054
B,9374,176
R,9376,37934
B,9378,99
I,9381,59054
B,9383,177
R,9385,37922
B,9388,91
I,9390,59051
B,9392,185
R,9395,37892
B,9397,101
I,9400,59068
B,9402,182
R,9404,37903
B,9407,99
I,9409,59072
B,9411,184
R,9414,37910
B,9416,104
I,9418,59066
B,9421,169
R,9423,37894
B,9426,109
I,9428,59069
B,9430,181
R,9433,37923
B,9435,103
I,9437,59030
B,9440,171
R,9442,37927
B,9444,109
I,9447,59105
B,9449,182
R,9451,37924
B,9454,90
I,9456,59059
B,9459,188
R,9461,37943
B,9463,99
I,9466,59085
B,9468,178
R,9470,37920
B,9473,96
I,9475,59100
B,9477,192
R,9480,37945
B,9482,103
I,9485,59087
B,9487,171
R,9489,37917
B,9492,105
I,9494,59067
B,9496,183
R,9499,37911
B,9501,105
I,9503,59097
B,9506,169
R,9508,37941
B,9510,111
I,9513,59096
B,9515,180
R,9518,37908
B,9520,94
I,9522,59100
B,9525,184
R,9527,37953
B,9529,100
I,9532,59113
B,9534,179
R,9536,37937
B,9539,93
I,9541,59115
B,9544,191
R,9546,37913
B,9548,106
I,9551,59123
B,9553,183
R,9555,37932
B,9558,105
I,9560,59123
B,9562,183
R,9565,37955
B,9567,101
I,9569,59125
B,9572,172
R,9574,37945
B,9577,114
I,9579,59121
B,9581,175
R,9584,37931
B,9586,101
I,9588,59122
B,9591,180
R,9593,37940
B,9595,101
I,9598,59126
B,9600,178
R,9603,37921
B,9605,94
I,9607,59141
B,9610,189
R,9612,37946
B,9614,105
I,9617,59137
B,9619,177
R,9621,37901
B,9624,98
I,9626,59115
B,9628,180
R,9631,37939
B,9633,102
I,9636,59127
B,9638,168
R,9640,37932
B,9643,106
I,9645,59144
B,9647,175
R,9650,37913
B,9652,102
I,9654,59122
B,9657,176
R,9659,37914
B,9662,103
I,9664,59135
B,9666,182
R,9669,37928
B,9671,94
I,9673,59118
B,9676,189
R,9678,37939
B,9680,98
I,9683,59144
B,9685,172
R,9687,37913
B,9690,93
I,9692,59127
B,9695,188
R,9697,37910
B,9699,107
I,9702,59133
B,9704,170
R,9706,37923
B,9709,110
I,9711,59153
B,9713,179
R,9716,37945
B,9718,108
I,9721,59151
