,TAG,Value,Time
534,B,0,431
535,I,46140,432
536,B,0,433
537,R,44758,434
538,B,0,435
539,I,46214,436
540,B,0,437
541,R,44726,437
542,B,0,438
543,I,46147,439
544,B,0,440
545,R,44688,441
546,B,0,442
547,I,46220,442
548,B,0,443
549,R,44723,444
550,B,0,445
551,I,46140,446
552,B,0,447
553,R,44752,448
554,B,0,449
555,I,46201,449
556,B,0,450
557,R,44784,451
558,B,0,452
559,I,46281,453
560,B,0,454
561,R,44694,454
562,B,0,455
563,I,46089,456
564,B,0,457
565,R,44748,458
566,B,0,459
567,I,46150,460
568,B,0,461
569,R,44662,461
570,B,0,462
571,I,46160,463
572,B,0,464
573,R,44681,465
574,B,0,466
575,I,46272,466
576,B,0,467
577,R,44752,468
578,B,0,469
579,I,46179,470
580,B,0,471
581,R,44620,472
582,B,0,473
583,I,46329,473
584,B,0,474
585,R,44745,475
586,B,0,476
587,I,46256,477
588,B,0,478
589,R,44806,478
590,B,0,479
591,I,46236,480
592,B,0,481
593,R,44739,482
594,B,0,483
595,I,46265,484
596,B,0,485
597,R,44825,485
598,B,0,486
599,I,46256,487
600,B,0,488
601,R,44793,489
602,B,0,490
603,I,46217,490
604,B,0,491
605,R,44812,492
606,B,0,493
607,I,46233,494
608,B,0,495
609,R,44761,496
610,B,0,497
611,I,46211,497
612,B,0,498
613,R,44614,499
614,B,0,500
615,I,46172,501
616,B,0,502
617,R,44748,502
618,B,0,503
619,I,46086,504
620,B,0,505
621,R,44672,506
622,B,0,507
623,I,46256,508
624,B,0,509
625,R,44704,509
626,B,0,510
627,I,46236,511
628,B,0,512
629,R,44803,513
630,B,0,514
631,I,46099,514
632,B,0,515
633,R,44636,516
634,B,0,517
635,I,46262,518
636,B,0,519
637,R,44681,520
638,B,0,521
639,I,46076,521
640,B,0,522
641,R,44678,523
642,B,0,524
643,I,46211,525
644,B,0,526
645,R,44832,526
646,B,0,527
647,I,46092,528
648,B,0,529
649,R,44806,530
650,B,0,531
651,I,46246,532
652,B,0,533
653,R,44656,533
654,B,0,534
655,I,46176,535
656,B,0,536
657,R,44748,537
658,B,0,538
659,I,46080,538
660,B,0,539
661,R,44745,540
662,B,0,541
663,I,46099,542
664,B,0,543
665,R,44608,544
666,B,0,545
667,I,46240,545
668,B,0,546
669,R,44726,547
670,B,0,548
671,I,46265,549
672,B,0,550
673,R,44588,550
674,B,0,551
675,I,46204,552
676,B,0,553
677,R,44729,554
678,B,0,555
679,I,46188,556
680,B,0,557
681,R,44678,557
682,B,0,558
683,I,46259,559
684,B,0,560
685,R,44614,561
686,B,0,562
687,I,46172,562
688,B,0,563
689,R,44745,564
690,B,0,565
691,I,46080,566
692,B,0,567
693,R,44748,568
694,B,0,569
695,I,46172,569
696,B,0,570
697,R,44736,571
698,B,0,572
699,I,46064,573
700,B,0,574
701,R,44694,574
702,B,0,575
703,I,46176,576
704,B,0,577
705,R,44710,578
706,B,0,579
707,I,46153,580
708,B,0,581
709,R,44809,581
710,B,0,582
711,I,46128,583
712,B,0,584
713,R,44700,585
714,B,0,586
715,I,46272,586
716,B,0,587
717,R,44604,588
718,B,0,589
719,I,46153,590
720,B,0,591
721,R,44793,592
722,B,0,593
723,I,46259,593
724,B,0,594
725,R,44768,595
726,B,0,596
727,I,46137,597
728,B,0,598
729,R,44736,598
730,B,0,599
731,I,46230,600
732,B,0,601
733,R,44710,602
734,B,0,603
735,I,46176,604
736,B,0,605
737,R,44592,605
738,B,0,606
739,I,46176,607
740,B,0,608
741,R,44819,609
742,B,0,610
743,I,46108,610
744,B,0,611
745,R,44720,612
746,B,0,613
747,I,46265,614
748,B,0,615
749,R,44691,616
750,B,0,617
751,I,46313,617
752,B,0,618
753,R,44758,619
754,B,0,620
755,I,46192,621
756,B,0,622
757,R,44716,622
758,B,0,623
759,I,46256,624
760,B,0,625
761,R,44720,626
762,B,0,627
763,I,46227,628
764,B,0,629
765,R,44704,629
766,B,0,630
767,I,46185,631
768,B,0,632
769,R,44793,633
770,B,0,634
771,I,46108,634
772,B,0,635
773,R,44768,636
774,B,0,637
775,I,46262,638
776,B,0,639
777,R,44828,640
778,B,0,641
779,I,46195,641
780,B,0,642
781,R,44796,643
782,B,0,644
783,I,46118,645
784,B,0,646
785,R,44835,646
786,B,0,647
787,I,46256,648
788,B,0,649
789,R,44694,650
790,B,0,651
791,I,46179,652
792,B,0,653
793,R,44745,653
794,B,0,654
795,I,46246,655
796,B,0,656
797,R,44646,657
798,B,0,658
799,I,46265,658
800,B,0,659
801,R,44841,660
802,B,0,661
803,I,46265,662
804,B,0,663
805,R,44896,664
806,B,0,665
807,I,46227,665
808,B,0,666
809,R,44771,667
810,B,0,668
811,I,46272,669
812,B,0,670
813,R,44835,670
814,B,0,671
815,I,46310,672
816,B,0,673
817,R,44643,674
818,B,0,675
819,I,46217,676
820,B,0,677
821,R,44864,677
822,B,0,678
823,I,46137,679
824,B,0,680
825,R,44684,681
826,B,0,682
827,I,46288,682
828,B,0,683
829,R,44835,684
830,B,0,685
831,I,46156,686
832,B,0,687
833,R,44745,688
834,B,0,689
835,I,46316,689
836,B,0,690
837,R,44755,691
838,B,0,692
839,I,46345,693
840,B,0,694
841,R,44780,694
842,B,0,695
843,I,46358,696
844,B,0,697
845,R,44630,698
846,B,0,699
847,I,46220,700
848,B,0,701
849,R,44716,701
850,B,0,702
851,I,46188,703
852,B,0,704
853,R,44790,705
854,B,0,706
855,I,46310,706
856,B,0,707
857,R,44806,708
858,B,0,709
859,I,46198,710
860,B,0,711
861,R,44809,712
862,B,0,713
863,I,46220,713
864,B,0,714
865,R,44870,715
866,B,0,716
867,I,46268,717
868,B,0,718
869,R,44790,718
870,B,0,719
871,I,46188,720
872,B,0,721
873,R,44790,722
874,B,0,723
875,I,46368,724
876,B,0,725
877,R,44656,725
878,B,0,726
879,I,46284,727
880,B,0,728
881,R,44876,729
882,B,0,730
883,I,46313,730
884,B,0,731
885,R,44745,732
886,B,0,733
887,I,46342,734
888,B,0,735
889,R,44748,736
890,B,0,737
891,I,46249,737
892,B,0,738
893,R,44864,739
894,B,0,740
895,I,46310,741
896,B,0,742
897,R,44732,742
898,B,0,743
899,I,46240,744
900,B,0,745
901,R,44784,746
902,B,0,747
903,I,46355,748
904,B,0,749
905,R,44697,749
906,B,0,750
907,I,46281,751
908,B,0,752
909,R,44873,753
910,B,0,754
911,I,46195,754
912,B,0,755
913,R,44889,756
914,B,0,757
915,I,46262,758
916,B,0,759
917,R,44816,760
918,B,0,761
919,I,46364,761
920,B,0,762
921,R,44787,763
922,B,0,764
923,I,46249,765
924,B,0,766
925,R,44764,766
926,B,0,767
927,I,46307,768
928,B,0,769
929,R,44857,770
930,B,0,771
931,I,46307,772
932,B,0,773
933,R,44758,773
934,B,0,774
935,I,46291,775
936,B,0,776
937,R,44777,777
938,B,0,778
939,I,46329,778
940,B,0,779
941,R,44838,780
942,B,0,781
943,I,46224,782
944,B,0,783
945,R,44668,784
946,B,0,785
947,I,46284,785
948,B,0,786
949,R,44825,787
950,B,0,788
951,I,46358,789
952,B,0,790
953,R,44838,790
954,B,0,791
955,I,46304,792
956,B,0,793
957,R,44851,794
958,B,0,795
959,I,46294,796
960,B,0,797
961,R,44902,797
962,B,0,798
963,I,46256,799
964,B,0,800
965,R,44828,801
966,B,0,802
967,I,46307,802
968,B,0,803
969,R,44649,804
970,B,0,805
971,I,46272,806
972,B,0,807
973,R,44835,808
974,B,0,809
975,I,46198,809
976,B,0,810
977,R,44752,811
978,B,0,812
979,I,46355,813
980,B,0,814
981,R,44755,814
982,B,0,815
983,I,46307,816
984,B,0,817
985,R,44864,818
986,B,0,819
987,I,46246,820
988,B,0,821
989,R,44694,821
990,B,0,822
991,I,46332,823
992,B,0,824
993,R,44748,825
994,B,0,826
995,I,46201,826
996,B,0,827
997,R,44774,828
998,B,0,829
999,I,46355,830
1000,B,0,831
1001,R,44726,832
1002,B,0,833
1003,I,46387,833
1004,B,0,834
1005,R,44764,835
1006,B,0,836
1007,I,46329,837
1008,B,0,838
1009,R,44819,838
1010,B,0,839
1011,I,46419,840
1012,B,0,841
1013,R,44816,842
1014,B,0,843
1015,I,46329,844
1016,B,0,845
1017,R,44809,845
1018,B,0,846
1019,I,46272,847
1020,B,0,848
1021,R,44720,849
1022,B,0,850
1023,I,46236,850
1024,B,0,851
1025,R,44902,852
1026,B,0,853
1027,I,46371,854
1028,B,0,855
1029,R,44806,856
1030,B,0,857
1031,I,46332,857
1032,B,0,858
1033,R,44774,859
1034,B,0,860
1035,I,46259,861
1036,B,0,862
1037,R,44787,862
1038,B,0,863
1039,I,46377,864
1040,B,0,865
1041,R,44809,866
1042,B,0,867
1043,I,46371,868
1044,B,0,869
1045,R,44812,869
1046,B,0,870
1047,I,46284,871
1048,B,0,872
1049,R,44665,873
1050,B,0,874
1051,I,46336,874
1052,B,0,875
1053,R,44800,876
1054,B,0,877
1055,I,46368,878
1056,B,0,879
1057,R,44755,880
1058,B,0,881
1059,I,46336,881
1060,B,0,882
1061,R,44764,883
1062,B,0,884
1063,I,46214,885
1064,B,0,886
1065,R,44886,886
1066,B,0,887
1067,I,46352,888
1068,B,0,889
1069,R,44774,890
1070,B,0,891
1071,I,46390,892
1072,B,0,893
1073,R,44800,893
1074,B,0,894
1075,I,46320,895
1076,B,0,896
1077,R,44771,897
1078,B,0,898
1079,I,46297,898
1080,B,0,899
1081,R,44892,900
1082,B,0,901
1083,I,46288,902
1084,B,0,903
1085,R,44793,904
1086,B,0,905
1087,I,46336,905
1088,B,0,906
1089,R,44844,907
1090,B,0,908
1091,I,46345,909
1092,B,0,910
1093,R,44860,910
1094,B,0,911
1095,I,46294,912
1096,B,0,913
1097,R,44809,914
1098,B,0,915
1099,I,46339,916
1100,B,0,917
1101,R,44771,917
1102,B,0,918
1103,I,46336,919
1104,B,0,920
1105,R,44867,921
1106,B,0,922
1107,I,46416,922
1108,B,0,923
1109,R,44707,924
1110,B,0,925
1111,I,46288,926
1112,B,0,927
1113,R,44892,928
1114,B,0,929
1115,I,46288,929
1116,B,0,930
1117,R,44886,931
1118,B,0,932
1119,I,46412,933
1120,B,0,934
1121,R,44732,934
1122,B,0,935
1123,I,46259,936
1124,B,0,937
1125,R,44844,938
1126,B,0,939
1127,I,46249,940
1128,B,0,941
1129,R,44707,941
1130,B,0,942
1131,I,46339,943
1132,B,0,944
1133,R,44873,945
1134,B,0,946
1135,I,46444,946
1136,B,0,947
1137,R,44716,948
1138,B,0,949
1139,I,46467,950
1140,B,0,951
1141,R,44707,952
1142,B,0,953
1143,I,46400,953
1144,B,0,954
1145,R,44796,955
1146,B,0,956
1147,I,46358,957
1148,B,0,958
1149,R,44937,958
1150,B,0,959
1151,I,46332,960
1152,B,0,961
1153,R,44835,962
1154,B,0,963
1155,I,46355,964
1156,B,0,965
1157,R,44905,965
1158,B,0,966
1159,I,46406,967
1160,B,0,968
1161,R,44870,969
1162,B,0,970
1163,I,46390,970
1164,B,0,971
1165,R,44780,972
1166,B,0,973
1167,I,46336,974
1168,B,0,975
1169,R,44704,976
1170,B,0,977
1171,I,46403,977
1172,B,0,978
1173,R,44857,979
1174,B,0,980
1175,I,46326,981
1176,B,0,982
1177,R,44819,982
1178,B,0,983
1179,I,46384,984
1180,B,0,985
1181,R,44659,986
1182,B,0,987
1183,I,46316,988
1184,B,0,989
1185,R,44828,989
1186,B,0,990
1187,I,46396,991
1188,B,0,992
1189,R,44819,993
1190,B,0,994
1191,I,46240,994
1192,B,0,995
1193,R,44889,996
1194,B,0,997
1195,I,46336,998
1196,B,0,999
1197,R,44796,1000
1198,B,0,1001
1199,I,46275,1001
1200,B,0,1003
1201,R,44707,1003
1202,B,0,1004
1203,I,46336,1005
1204,B,0,1006
1205,R,44819,1007
1206,B,0,1008
1207,I,46380,1009
1208,B,0,1010
1209,R,44716,1011
1210,B,0,1012
1211,I,46243,1013
1212,B,0,1014
1213,R,44780,1015
1214,B,0,1016
1215,I,46323,1017
1216,B,0,1018
1217,R,44672,1018
1218,B,0,1020
1219,I,46243,1020
1220,B,0,1021
1221,R,44816,1022
1222,B,0,1023
1223,I,46230,1024
1224,B,0,1025
1225,R,44678,1026
1226,B,0,1027
1227,I,46163,1028
1228,B,0,1029
1229,R,44739,1030
1230,B,0,1031
1231,I,46137,1032
1232,B,0,1033
1233,R,44745,1034
1234,B,0,1035
1235,I,46230,1035
1236,B,0,1037
1237,R,44777,1037
1238,B,0,1038
1239,I,46214,1039
1240,B,0,1040
1241,R,44649,1041
1242,B,0,1042
1243,I,46153,1043
1244,B,0,1044
1245,R,44720,1045
1246,B,0,1046
1247,I,46108,1047
1248,B,0,1048
1249,R,44585,1049
1250,B,0,1050
1251,I,46134,1051
1252,B,0,1052
1253,R,44608,1052
1254,B,0,1054
1255,I,46012,1054
1256,B,0,1055
1257,R,44691,1056
1258,B,0,1057
1259,I,46089,1058
1260,B,0,1059
1261,R,44585,1060
1262,B,0,1061
1263,I,45923,1062
1264,B,0,1063
1265,R,44713,1064
1266,B,0,1065
1267,I,46022,1066
1268,B,0,1067
1269,R,44585,1067
1270,B,0,1069
1271,I,45984,1069
1272,B,0,1070
1273,R,44736,1071
1274,B,0,1072
1275,I,45964,1073
1276,B,0,1074
1277,R,44720,1075
1278,B,0,1076
1279,I,45945,1077
1280,B,0,1078
1281,R,44665,1079
1282,B,0,1080
1283,I,45910,1081
1284,B,0,1082
1285,R,44544,1083
1286,B,0,1084
1287,I,46006,1084
1288,B,0,1086
1289,R,44678,1086
1290,B,0,1087
1291,I,45980,1088
1292,B,0,1089
1293,R,44620,1090
1294,B,0,1091
1295,I,45945,1092
1296,B,0,1093
1297,R,44505,1094
1298,B,0,1095
1299,I,45952,1096
1300,B,0,1097
1301,R,44572,1098
1302,B,0,1099
1303,I,46032,1100
1304,B,0,1101
1305,R,44646,1101
1306,B,0,1103
1307,I,46044,1103
1308,B,0,1104
1309,R,44601,1105
1310,B,0,1106
1311,I,46038,1107
1312,B,0,1108
1313,R,44630,1109
1314,B,0,1110
1315,I,45961,1111
1316,B,0,1112
1317,R,44611,1113
1318,B,0,1114
1319,I,45968,1115
1320,B,0,1116
1321,R,44630,1117
1322,B,0,1118
1323,I,45948,1118
1324,B,0,1120
1325,R,44668,1120
1326,B,0,1121
1327,I,45952,1122
1328,B,0,1123
1329,R,44572,1124
1330,B,0,1125
1331,I,46035,1126
1332,B,0,1127
1333,R,44611,1128
1334,B,0,1129
1335,I,45961,1130
1336,B,0,1131
1337,R,44656,1132
1338,B,0,1133
1339,I,45968,1133
1340,B,0,1135
1341,R,44656,1135
1342,B,0,1136
1343,I,45945,1137
1344,B,0,1138
1345,R,44572,1139
1346,B,0,1140
1347,I,45916,1141
1348,B,0,1142
1349,R,44627,1143
1350,B,0,1144
1351,I,46096,1145
1352,B,0,1146
1353,R,44633,1147
1354,B,0,1148
1355,I,46025,1149
1356,B,0,1150
1357,R,44646,1150
1358,B,0,1152
1359,I,46060,1152
1360,B,0,1153
1361,R,44537,1154
1362,B,0,1155
1363,I,45971,1156
1364,B,0,1157
1365,R,44620,1158
1366,B,0,1159
1367,I,45948,1160
1368,B,0,1161
1369,R,44563,1162
1370,B,0,1163
1371,I,46041,1164
1372,B,0,1165
1373,R,44579,1166
1374,B,0,1167
1375,I,46000,1167
1376,B,0,1169
1377,R,44540,1169
1378,B,0,1170
1379,I,46032,1171
1380,B,0,1172
1381,R,44528,1173
1382,B,0,1174
1383,I,45974,1175
1384,B,0,1176
1385,R,44588,1177
1386,B,0,1178
1387,I,45942,1179
1388,B,0,1180
1389,R,44588,1181
1390,B,0,1182
1391,I,46060,1183
1392,B,0,1184
1393,R,44576,1184
1394,B,0,1186
1395,I,45987,1186
1396,B,0,1187
1397,R,44528,1188
1398,B,0,1189
1399,I,46041,1190
1400,B,0,1191
1401,R,44521,1192
1402,B,0,1193
1403,I,45974,1194
1404,B,0,1195
1405,R,44508,1196
1406,B,0,1197
1407,I,46048,1198
1408,B,0,1199
1409,R,44550,1199
1410,B,0,1201
1411,I,45945,1201
1412,B,0,1202
1413,R,44537,1203
1414,B,0,1204
1415,I,46038,1205
1416,B,0,1206
1417,R,44547,1207
1418,B,0,1208
1419,I,45875,1209
1420,B,0,1210
1421,R,44649,1211
1422,B,0,1212
1423,I,45958,1213
1424,B,0,1214
1425,R,44566,1215
1426,B,0,1216
1427,I,45926,1216
1428,B,0,1218
1429,R,44524,1218
1430,B,0,1219
1431,I,45990,1220
1432,B,0,1221
1433,R,44492,1222
1434,B,0,1223
1435,I,45948,1224
1436,B,0,1225
1437,R,44550,1226
1438,B,0,1227
1439,I,46025,1228
1440,B,0,1229
1441,R,44502,1230
1442,B,0,1231
1443,I,45936,1232
1444,B,0,1233
1445,R,44652,1233
1446,B,0,1235
1447,I,45961,1235
1448,B,0,1236
1449,R,44585,1237
1450,B,0,1238
1451,I,45891,1239
1452,B,0,1240
1453,R,44640,1241
1454,B,0,1242
1455,I,45936,1243
1456,B,0,1244
1457,R,44646,1245
1458,B,0,1246
1459,I,46060,1247
1460,B,0,1248
1461,R,44608,1249
1462,B,0,1250
1463,I,46035,1250
1464,B,0,1252
1465,R,44560,1252
1466,B,0,1253
1467,I,46057,1254
1468,B,0,1255
1469,R,44566,1256
1470,B,0,1257
1471,I,46086,1258
1472,B,0,1259
1473,R,44579,1260
1474,B,0,1261
1475,I,45993,1262
1476,B,0,1263
1477,R,44656,1264
1478,B,0,1265
1479,I,45968,1265
1480,B,0,1267
1481,R,44652,1267
1482,B,0,1268
1483,I,46038,1269
1484,B,0,1270
1485,R,44560,1271
1486,B,0,1272
1487,I,45948,1273
1488,B,0,1274
1489,R,44576,1275
1490,B,0,1276
1491,I,45952,1277
1492,B,0,1278
1493,R,44624,1279
1494,B,0,1280
1495,I,45980,1281
1496,B,0,1282
1497,R,44758,1282
1498,B,0,1284
1499,I,46012,1284
1500,B,0,1285
1501,R,44675,1286
1502,B,0,1287
1503,I,45862,1288
1504,B,0,1289
1505,R,44608,1290
1506,B,0,1291
1507,I,45904,1292
1508,B,0,1293
1509,R,44723,1294
1510,B,0,1295
1511,I,45968,1296
1512,B,0,1297
1513,R,44684,1298
1514,B,0,1299
1515,I,45955,1299
1516,B,0,1301
1517,R,44592,1301
1518,B,0,1302
1519,I,45964,1303
1520,B,0,1304
1521,R,44518,1305
1522,B,0,1306
1523,I,45932,1307
1524,B,0,1308
1525,R,44630,1309
1526,B,0,1310
1527,I,46032,1311
1528,B,0,1312
1529,R,44681,1313
1530,B,0,1314
1531,I,45942,1315
1532,B,0,1316
1533,R,44598,1316
1534,B,0,1318
1535,I,45984,1318
1536,B,0,1319
1537,R,44656,1320
1538,B,0,1321
1539,I,46089,1322
